,Neighborhood,bath,bed,latitude,logitude,price,size,year built,zipcode,Station Name,Route1,Route2,Route3,Route4,Route5,Route6,Route7,Route8,Route9,Route10,Route11,distance to subway
1337,Gramercy Park and Murray Hill,5.0,4.0,40.752531,-73.965962,5750000.0,443522.0,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6157582637350937
1338,Gramercy Park and Murray Hill,2.0,2.0,40.750415000000004,-73.971153,885000.0,94516.0,1928,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.3341641277542823
1339,Gramercy Park and Murray Hill,1.0,1.0,40.755137,-73.97244,879000.0,650.0,1985,10017.0,51st St,E,M,6,,,,,,,,,0.17234182833075648
1340,Gramercy Park and Murray Hill,2.0,2.0,40.753659000000006,-73.966984,695000.0,1057.0,1940,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.4654439530738542
1341,Gramercy Park and Murray Hill,3.0,3.0,40.752531,-73.965962,2000000.0,443522.0,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6157582637350937
1342,Gramercy Park and Murray Hill,3.0,3.0,40.752497999999996,-73.96779599999998,24000000.0,5000.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.566897928963847
1343,Gramercy Park and Murray Hill,1.0,0.0,40.748641,-73.97051,315000.0,300.0,1928,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.456571909338913
1344,Gramercy Park and Murray Hill,1.0,0.0,40.751455,-73.969521,359000.0,,1960,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.47289257859799694
1345,Gramercy Park and Murray Hill,1.0,0.0,40.749346,-73.969992,310000.0,325.0,1927,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.45995470988017295
1346,Gramercy Park and Murray Hill,1.0,1.0,40.752163,-73.970199,765000.0,387094.0,1929,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.43106018745636504
1347,Gramercy Park and Murray Hill,1.0,0.0,40.748801,-73.970926,305000.0,,1930,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4174796406668696
1348,Gramercy Park and Murray Hill,1.0,2.0,40.75,-73.970001,1150000.0,950.0,1928,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4380140019384402
1349,Gramercy Park and Murray Hill,2.0,2.0,40.750008,-73.969961,825000.0,800.0,1928,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.44111459338148795
1350,Gramercy Park and Murray Hill,2.0,2.0,40.7541,-73.968101,1725000.0,1243.0,1982,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.3876665648522958
1351,Gramercy Park and Murray Hill,1.0,0.0,40.751455,-73.969521,389000.0,400.0,1960,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.47289257859799694
1352,Gramercy Park and Murray Hill,1.0,2.0,40.752809,-73.971731,799000.0,720.0,1962,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.32037381718811136
1353,Gramercy Park and Murray Hill,2.0,2.0,40.748974,-73.97166999999997,935000.0,1150.0,1929,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.3549320823041239
1354,Gramercy Park and Murray Hill,1.0,0.0,40.749512,-73.97183000000003,339900.0,261401.0,1929,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.3114906704026219
1355,Gramercy Park and Murray Hill,3.0,2.0,40.752562,-73.96781899999998,10200000.0,2702.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5595308043007292
1356,Gramercy Park and Murray Hill,1.0,0.0,40.748801,-73.970926,299000.0,,1930,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4174796406668696
1357,Gramercy Park and Murray Hill,2.0,2.0,40.748296,-73.971642,1299000.0,336543.0,1955,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.40557480214926517
1358,Gramercy Park and Murray Hill,3.0,3.0,40.7521,-73.9669,1750000.0,443522.0,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6297311078657514
1359,Gramercy Park and Murray Hill,2.0,2.0,40.747898,-73.970901,2850000.0,,1930,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.48127627516319693
1360,Gramercy Park and Murray Hill,3.0,3.0,40.750578999999995,-73.971541,1899000.0,1589.0,1983,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.2994756055188957
1361,Gramercy Park and Murray Hill,1.0,0.0,40.748801,-73.970926,299000.0,,1930,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4174796406668696
1362,Gramercy Park and Murray Hill,2.0,2.0,40.749346,-73.969992,1099999.0,215715.0,1927,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.45995470988017295
1363,Gramercy Park and Murray Hill,1.0,0.0,40.749346,-73.969992,350000.0,375.0,1927,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.45995470988017295
1364,Gramercy Park and Murray Hill,1.0,0.0,40.749346,-73.969992,305000.0,300.0,1927,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.45995470988017295
1365,Gramercy Park and Murray Hill,6.0,5.0,40.752562,-73.96781899999998,7500000.0,3709.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5595308043007292
1366,Gramercy Park and Murray Hill,1.0,0.0,40.755678,-73.971773,450000.0,400.0,1924,10017.0,51st St,E,M,6,,,,,,,,,0.12812692210062546
1367,Gramercy Park and Murray Hill,1.0,0.0,40.748801,-73.970926,410000.0,418312.0,1930,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4174796406668696
1368,Gramercy Park and Murray Hill,2.0,2.0,40.754798,-73.96990500000003,1375000.0,944.0,1985,10017.0,51st St,E,M,6,,,,,,,,,0.2849100953124887
1369,Gramercy Park and Murray Hill,1.5,2.0,40.753,-73.96989,999000.0,,1985,10017.0,51st St,E,M,6,,,,,,,,,0.4655009778068648
1370,Gramercy Park and Murray Hill,1.0,0.0,40.752468,-73.971158,489000.0,391.0,1962,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.35620157979300726
1371,Gramercy Park and Murray Hill,3.0,3.0,40.752562,-73.96781899999998,10000000.0,2500.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5595308043007292
1372,Gramercy Park and Murray Hill,1.0,0.0,40.755678,-73.971773,349000.0,,1924,10017.0,51st St,E,M,6,,,,,,,,,0.12812692210062546
1373,Gramercy Park and Murray Hill,3.0,2.0,40.75237,-73.97319,1495000.0,1327.0,1984,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.18818479618800046
1374,Gramercy Park and Murray Hill,1.0,0.0,40.75367,-73.969163,535000.0,600.0,1964,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.4231676547280665
1375,Gramercy Park and Murray Hill,1.0,0.0,40.751455,-73.969521,350000.0,400.0,1960,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.47289257859799694
1376,Gramercy Park and Murray Hill,5.5,5.0,40.752399,-73.965797,3500000.0,,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6351496059090279
1377,Gramercy Park and Murray Hill,3.5,3.0,40.752562,-73.96781899999998,10000000.0,2875.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5595308043007292
1378,Gramercy Park and Murray Hill,1.0,1.0,40.752163,-73.970199,688000.0,705.0,1929,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.43106018745636504
1379,Gramercy Park and Murray Hill,9.0,7.0,40.752899,-73.97039699999998,9950000.0,6869.0,1982,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4301852144823458
1380,Gramercy Park and Murray Hill,4.0,3.0,40.752531,-73.965962,1975000.0,443522.0,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6157582637350937
1381,Gramercy Park and Murray Hill,3.0,2.0,40.752562,-73.96781899999998,5650000.0,2011.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5595308043007292
1382,Gramercy Park and Murray Hill,4.0,3.0,40.7521,-73.9669,1975000.0,443522.0,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6297311078657514
1383,Gramercy Park and Murray Hill,2.0,2.0,40.754634,-73.969059,1425000.0,1000.0,1985,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.31633586906319294
1384,Gramercy Park and Murray Hill,1.0,1.0,40.749346,-73.969992,649000.0,215715.0,1927,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.45995470988017295
1385,Gramercy Park and Murray Hill,1.0,1.0,40.748801,-73.970926,595000.0,,1930,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4174796406668696
1386,Gramercy Park and Murray Hill,3.0,3.0,40.752857,-73.97042900000002,1995000.0,1716.0,1982,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4262913908181435
1387,Gramercy Park and Murray Hill,2.0,4.0,40.754058,-73.971046,2750000.0,2000.0,1924,10017.0,51st St,E,M,6,,,,,,,,,0.3171733277850208
1388,Gramercy Park and Murray Hill,2.0,1.0,40.755137,-73.97244,980000.0,761.0,1985,10017.0,51st St,E,M,6,,,,,,,,,0.17234182833075648
1389,Gramercy Park and Murray Hill,3.0,3.0,40.7518,-73.969902,2100000.0,1800.0,1929,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.448592021061111
1390,Gramercy Park and Murray Hill,1.0,0.0,40.755678,-73.971773,379000.0,,1924,10017.0,51st St,E,M,6,,,,,,,,,0.12812692210062546
1391,Gramercy Park and Murray Hill,3.0,2.0,40.752857,-73.97042900000002,1995000.0,1433.0,1982,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4262913908181435
1392,Gramercy Park and Murray Hill,5.0,5.0,40.752497999999996,-73.96779599999998,6995000.0,3502.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.566897928963847
1393,Gramercy Park and Murray Hill,5.0,4.0,40.752497999999996,-73.96779599999998,14995000.0,4487.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.566897928963847
1394,Gramercy Park and Murray Hill,1.0,1.0,40.752531,-73.965962,850000.0,900.0,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6157582637350937
1395,Gramercy Park and Murray Hill,1.0,1.0,40.752163,-73.970199,795000.0,387094.0,1929,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.43106018745636504
1396,Gramercy Park and Murray Hill,1.0,2.0,40.754058,-73.971046,949000.0,1100.0,1924,10017.0,51st St,E,M,6,,,,,,,,,0.3171733277850208
1397,Gramercy Park and Murray Hill,4.0,3.0,40.752562,-73.96781899999998,10500000.0,2688.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5595308043007292
1398,Gramercy Park and Murray Hill,1.0,1.0,40.748801,-73.970926,610000.0,550.0,1930,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4174796406668696
1399,Gramercy Park and Murray Hill,4.0,4.0,40.752857,-73.97042900000002,6395000.0,3814.0,1982,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4262913908181435
1400,Gramercy Park and Murray Hill,3.5,3.0,40.752562,-73.96781899999998,6650000.0,2835.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5595308043007292
1401,Gramercy Park and Murray Hill,2.0,2.0,40.753101,-73.970703,1499000.0,1041.0,1988,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4128531362462845
1402,Gramercy Park and Murray Hill,4.0,3.0,40.7542,-73.969424,3995000.0,2086.0,2008,10017.0,51st St,E,M,6,,,,,,,,,0.3627673869723048
1403,Gramercy Park and Murray Hill,1.0,1.0,40.753510999999996,-73.971676,699900.0,705.0,1957,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.3592107116087863
1404,Gramercy Park and Murray Hill,1.0,2.0,40.754058,-73.971046,899000.0,51576.0,1924,10017.0,51st St,E,M,6,,,,,,,,,0.3171733277850208
1405,Gramercy Park and Murray Hill,1.0,1.0,40.749346,-73.969992,535000.0,,1927,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.45995470988017295
1406,Gramercy Park and Murray Hill,1.0,1.0,40.748641,-73.97051,595000.0,600.0,1928,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.456571909338913
1407,Gramercy Park and Murray Hill,5.0,4.0,40.752266999999996,-73.97273100000002,3395000.0,,,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.22202504546393412
1408,Gramercy Park and Murray Hill,3.5,3.0,40.750701,-73.968498,7100000.0,3004.0,2015,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.554526409336034
1409,Gramercy Park and Murray Hill,1.0,0.0,40.748801,-73.970926,310000.0,,1930,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4174796406668696
1410,Gramercy Park and Murray Hill,1.0,1.0,40.749346,-73.969992,575000.0,215715.0,1927,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.45995470988017295
1411,Gramercy Park and Murray Hill,1.0,0.0,40.748641,-73.97051,345000.0,,1928,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.456571909338913
1412,Gramercy Park and Murray Hill,5.0,4.0,40.752562,-73.96781899999998,6000000.0,3091.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5595308043007292
1413,Gramercy Park and Murray Hill,3.5,3.0,40.750701,-73.968498,7900000.0,3004.0,2015,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.554526409336034
1414,Gramercy Park and Murray Hill,1.0,1.0,40.754813,-73.969734,649000.0,700.0,1927,10017.0,51st St,E,M,6,,,,,,,,,0.29148761776971643
1415,Gramercy Park and Murray Hill,1.0,0.0,40.749512,-73.97183000000003,379000.0,261401.0,1929,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.3114906704026219
1416,Gramercy Park and Murray Hill,3.0,3.0,40.752562,-73.96781899999998,6935000.0,2476.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5595308043007292
1417,Gramercy Park and Murray Hill,4.0,3.0,40.752562,-73.96781899999998,6250000.0,2857.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5595308043007292
1418,Gramercy Park and Murray Hill,5.0,3.0,40.752399,-73.965797,4600000.0,3780.0,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6351496059090279
1419,Gramercy Park and Murray Hill,1.0,1.0,40.754813,-73.969734,595000.0,73800.0,1927,10017.0,51st St,E,M,6,,,,,,,,,0.29148761776971643
1420,Gramercy Park and Murray Hill,5.0,4.0,40.752399,-73.965797,3395000.0,,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6351496059090279
1421,Gramercy Park and Murray Hill,3.0,3.0,40.750701,-73.968498,5400000.0,2609.0,2015,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.554526409336034
1422,Gramercy Park and Murray Hill,1.0,1.0,40.752998,-73.967201,899000.0,947.0,1930,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5270264565307586
1423,Gramercy Park and Murray Hill,3.0,3.0,40.752562,-73.96781899999998,6550000.0,2476.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5595308043007292
1424,Gramercy Park and Murray Hill,1.0,0.0,40.748641,-73.97051,395000.0,,1928,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.456571909338913
1425,Gramercy Park and Murray Hill,1.0,0.0,40.75367,-73.969163,580000.0,675.0,1964,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.4231676547280665
1426,Gramercy Park and Murray Hill,1.0,2.0,40.750415000000004,-73.971153,935000.0,94516.0,1928,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.3341641277542823
1427,Gramercy Park and Murray Hill,4.0,3.0,40.753101,-73.970703,2250000.0,2025.0,1988,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4128531362462845
1428,Gramercy Park and Murray Hill,3.0,3.0,40.750701,-73.968498,5700000.0,2609.0,2015,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.554526409336034
1429,Gramercy Park and Murray Hill,2.0,2.0,40.7521,-73.9669,1800000.0,443522.0,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6297311078657514
1430,Gramercy Park and Murray Hill,2.0,2.0,40.7541,-73.968101,1290000.0,1154.0,1982,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.3876665648522958
1431,Gramercy Park and Murray Hill,1.0,1.0,40.752163,-73.970199,899000.0,387094.0,1929,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.43106018745636504
1432,Gramercy Park and Murray Hill,2.0,2.0,40.752531,-73.965962,1295000.0,1250.0,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6157582637350937
1433,Gramercy Park and Murray Hill,2.0,2.0,40.7537,-73.968399,1090000.0,,1959,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.42590814034332986
1434,Gramercy Park and Murray Hill,2.0,2.0,40.7521,-73.9669,1485000.0,1610.0,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6297311078657514
1435,Gramercy Park and Murray Hill,3.0,2.0,40.75237,-73.97319,2225000.0,1400.0,1984,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.18818479618800046
1436,Gramercy Park and Murray Hill,3.0,3.0,40.750701,-73.968498,5850000.0,2609.0,2015,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.554526409336034
1437,Gramercy Park and Murray Hill,2.0,2.0,40.752531,-73.965962,1650000.0,443522.0,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6157582637350937
1438,Gramercy Park and Murray Hill,2.0,2.0,40.7521,-73.9669,1395000.0,443522.0,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6297311078657514
1439,Gramercy Park and Murray Hill,1.0,1.0,40.753173,-73.965685,495000.0,,1932,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5650233271516409
1440,Gramercy Park and Murray Hill,4.0,4.0,40.752399,-73.965797,4500000.0,,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6351496059090279
1441,Gramercy Park and Murray Hill,5.0,4.0,40.753101,-73.967697,3875000.0,2781.0,1984,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5037600223453567
1442,Gramercy Park and Murray Hill,1.0,1.0,40.748296,-73.971642,698000.0,900.0,1955,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.40557480214926517
1443,Gramercy Park and Murray Hill,3.0,2.0,40.752562,-73.96781899999998,3675000.0,2011.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5595308043007292
1444,Gramercy Park and Murray Hill,1.0,1.0,40.749346,-73.969992,685000.0,215715.0,1927,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.45995470988017295
1445,Gramercy Park and Murray Hill,1.0,1.0,40.748801,-73.970926,529500.0,510.0,1930,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4174796406668696
1446,Gramercy Park and Murray Hill,1.0,1.0,40.753173,-73.965685,549000.0,67000.0,1932,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5650233271516409
1447,Gramercy Park and Murray Hill,2.0,2.0,40.752562,-73.96781899999998,1860000.0,1180.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5595308043007292
1448,Gramercy Park and Murray Hill,4.5,3.0,40.752899,-73.97039699999998,2875000.0,2200.0,1982,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4301852144823458
1449,Gramercy Park and Murray Hill,3.0,2.0,40.752562,-73.96781899999998,2550000.0,1612.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5595308043007292
1450,Gramercy Park and Murray Hill,1.0,1.0,40.752468,-73.971158,799000.0,720.0,1962,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.35620157979300726
1451,Gramercy Park and Murray Hill,1.0,0.0,40.748641,-73.97051,315000.0,249299.0,1928,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.456571909338913
1452,Gramercy Park and Murray Hill,1.0,0.0,40.752468,-73.971158,555000.0,425.0,1962,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.35620157979300726
1453,Gramercy Park and Murray Hill,2.5,2.0,40.752562,-73.96781899999998,4250000.0,1700.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5595308043007292
1454,Gramercy Park and Murray Hill,1.0,1.0,40.751553,-73.969943,798000.0,566.0,1977,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4395380216128407
1455,Gramercy Park and Murray Hill,4.0,4.0,40.752399,-73.965797,4850000.0,,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6351496059090279
1456,Gramercy Park and Murray Hill,3.0,2.0,40.752562,-73.96781899999998,2595000.0,1612.0,2001,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5595308043007292
1457,Gramercy Park and Murray Hill,1.0,1.0,40.75367,-73.969163,850000.0,950.0,1964,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.4231676547280665
1458,Gramercy Park and Murray Hill,1.0,1.0,40.748296,-73.971642,899000.0,1200.0,1955,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.40557480214926517
1459,Gramercy Park and Murray Hill,1.0,0.0,40.753498,-73.96778499999998,550000.0,426.0,1962,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.45922932604400235
1460,Gramercy Park and Murray Hill,1.0,1.0,40.7521,-73.9669,900000.0,443522.0,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6297311078657514
1461,Gramercy Park and Murray Hill,1.0,0.0,40.753744,-73.968368,359000.0,450.0,1959,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.4215419357347572
1462,Gramercy Park and Murray Hill,1.0,1.0,40.753299,-73.97170200000002,999000.0,642.0,1979,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.34538907087323556
1463,Gramercy Park and Murray Hill,1.0,1.0,40.749346,-73.969992,609000.0,600.0,1927,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.45995470988017295
1464,Gramercy Park and Murray Hill,3.0,2.0,40.752899,-73.97039699999998,2135000.0,1622.0,1982,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4301852144823458
1465,Gramercy Park and Murray Hill,1.0,1.0,40.753498,-73.96778499999998,775000.0,650.0,1962,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.45922932604400235
1466,Gramercy Park and Murray Hill,1.0,1.0,40.749346,-73.969992,595000.0,,1927,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.45995470988017295
1467,Gramercy Park and Murray Hill,1.0,1.0,40.755137,-73.97244,850000.0,706.0,1985,10017.0,51st St,E,M,6,,,,,,,,,0.17234182833075648
1468,Gramercy Park and Murray Hill,1.0,0.0,40.753008,-73.97126,598000.0,530.0,1956,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.36534623076399614
1469,Gramercy Park and Murray Hill,1.0,1.0,40.752163,-73.970199,1200000.0,1122.0,1929,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.43106018745636504
1470,Gramercy Park and Murray Hill,2.0,1.0,40.75237,-73.97319,1495000.0,970.0,1984,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.18818479618800046
1471,Gramercy Park and Murray Hill,1.0,1.0,40.749346,-73.969992,540000.0,,1927,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.45995470988017295
1472,Gramercy Park and Murray Hill,1.0,1.0,40.752468,-73.971158,795000.0,719.0,1962,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.35620157979300726
1473,Gramercy Park and Murray Hill,1.0,1.0,40.751553,-73.969943,729795.0,565.0,1977,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4395380216128407
1474,Gramercy Park and Murray Hill,1.0,1.0,40.75367,-73.969163,799000.0,950.0,1964,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.4231676547280665
1475,Gramercy Park and Murray Hill,1.0,1.0,40.753101,-73.970703,799000.0,643.0,1988,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4128531362462845
1476,Gramercy Park and Murray Hill,1.0,1.0,40.751553,-73.969943,778000.0,565.0,1977,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4395380216128407
1477,Gramercy Park and Murray Hill,1.0,0.0,40.753008,-73.97126,559000.0,470.0,1956,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.36534623076399614
1478,Gramercy Park and Murray Hill,1.0,1.0,40.752163,-73.970199,885000.0,885.0,1929,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.43106018745636504
1479,Gramercy Park and Murray Hill,1.0,0.0,40.753038000000004,-73.967168,669000.0,559.0,1930,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5237535456800694
1480,Gramercy Park and Murray Hill,1.0,1.0,40.753038000000004,-73.967168,1125000.0,948.0,1930,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.5237535456800694
1481,Gramercy Park and Murray Hill,2.0,2.0,40.752399,-73.965797,1249000.0,,1966,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.6351496059090279
1482,Gramercy Park and Murray Hill,1.0,1.0,40.75237,-73.97319,810000.0,680.0,1984,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.18818479618800046
1483,Gramercy Park and Murray Hill,2.0,1.0,40.752163,-73.970199,1250000.0,970.0,1929,10017.0,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.43106018745636504
1484,Gramercy Park and Murray Hill,1.0,1.0,40.75367,-73.969163,765000.0,850.0,1964,10017.0,Lexington Av-53rd St,E,M,6,,,,,,,,,0.4231676547280665
