bath,bed,latitude,logitude,price,size,year built,zipcode,distance to subway,complaints
1,1,40.728103999999995,-73.999628,1625000,876,1910,10012,0.355346084,3804.0
2,2,40.723098,-74.001297,2999000,1446,1877,10012,0.309704589,3804.0
3,4,40.7247,-73.9999,6999000,1953,1930,10012,0.170889496,3804.0
4,3,40.7262,-73.993797,11800000,3704,2005,10012,0.059165500999999995,3804.0
1,2,40.7248,-74.0009,3700000,2100,1920,10012,0.25517089800000003,3804.0
2,2,40.725355,-74.00158499999999,2750000,1350,1900,10012,0.183943895,3804.0
2,2,40.728297999999995,-73.99490300000001,3400000,1980,1888,10012,0.21494964100000002,3804.0
2,0,40.723194,-74.002162,5200000,43500,1918,10012,0.285133629,3804.0
3,3,40.723763,-73.999523,4895000,2177,2005,10012,0.143071523,3804.0
3,1,40.727401,-74.002296,3995000,2431,2018,10012,0.194870354,3804.0
2,2,40.725799,-73.995002,4850000,2200,1910,10012,0.02291529,3804.0
1,1,40.7257,-73.993301,1600000,800,1900,10012,0.087369745,3804.0
2,1,40.724399,-74.000198,2500000,1200,1900,10012,0.18948027,3804.0
1,0,40.727897,-73.999804,560000,500,1920,10012,0.372241979,3804.0
5,5,40.722801000000004,-73.996002,10250000,3669,2017,10012,0.093218875,3804.0
4,3,40.726397999999996,-73.993103,12900000,3750,2006,10012,0.11957583,3804.0
2,2,40.7248,-74.0009,3850000,2107,1920,10012,0.25517089800000003,3804.0
3,3,40.725497999999995,-73.9944,4995000,1634,2019,10012,0.02871208,3804.0
5,5,40.722801000000004,-73.996002,11900000,3757,2017,10012,0.093218875,3804.0
3,2,40.727901,-73.99359799999999,3695000,1988,1912,10012,0.202898172,3804.0
1,1,40.721298,-73.9962,1950000,802,2017,10012,0.10896587199999999,3804.0
2,3,40.726027,-73.999865,4495000,3300,1910,10012,0.25128344,3804.0
2,2,40.727901,-73.99359799999999,3750000,2131,1912,10012,0.202898172,3804.0
1,1,40.725497999999995,-73.9944,1775000,652,2019,10012,0.02871208,3804.0
4,3,40.726432,-73.99315,12900000,3750,2007,10012,0.118241098,3804.0
1,1,40.721736,-73.9981,1500000,729,2005,10012,0.09170708,3804.0
1,0,40.727127,-73.995936,599000,196920,1930,10012,0.15575256699999998,3804.0
3,3,40.721697999999996,-73.993797,3675000,2176,2016,10012,0.159797327,3804.0
4,3,40.725497999999995,-73.9944,5995000,1941,2019,10012,0.02871208,3804.0
2,2,40.721697999999996,-73.9981,3995000,1586,2005,10012,0.09509258699999999,3804.0
2,2,40.721697999999996,-73.993797,2725000,1469,2016,10012,0.159797327,3804.0
2,2,40.721298,-73.9962,7500000,1855,2017,10012,0.10896587199999999,3804.0
1,0,40.721736,-73.9981,975000,446,2005,10012,0.09170708,3804.0
3,2,40.725497999999995,-73.9944,3995000,1484,2019,10012,0.02871208,3804.0
3,2,40.726432,-73.99315,4250000,1382,2006,10012,0.118241098,3804.0
3,2,40.725497999999995,-73.9944,4245000,1506,2019,10012,0.02871208,3804.0
2,2,40.725925,-74.000101,3350000,1452,2006,10012,0.257084717,3804.0
2,1,40.721298,-73.9962,2295000,898,2017,10012,0.10896587199999999,3804.0
2,2,40.721298,-73.9962,3495000,1330,2017,10012,0.10896587199999999,3804.0
1,1,40.723098,-74.001297,2500000,937,1877,10012,0.309704589,3804.0
3,2,40.721298,-73.9962,4400000,1661,2017,10012,0.10896587199999999,3804.0
2,2,40.721697999999996,-73.993797,3750000,2175,2016,10012,0.159797327,3804.0
4,3,40.7219,-74.010398,20000000,4600,2015,10013,0.338429655,1199.0
7,4,40.721,-73.998802,52750000,8000,1880,10013,0.192669843,1199.0
4,3,40.720756,-74.00263000000001,9950000,4500,1920,10013,0.132301341,1199.0
5,4,40.72059,-74.006187,19950000,5985,2019,10013,0.068985765,1199.0
4,5,40.718534000000005,-74.011027,4995000,3080,1899,10013,0.332656128,1199.0
3,4,40.719691999999995,-74.008962,1750000,3000,1910,10013,0.167787203,1199.0
4,4,40.720946000000005,-74.002026,27900000,4350,2016,10013,0.14299789300000001,1199.0
4,1,40.718154,-74.00954499999999,35000000,8170,1907,10013,0.223306575,1199.0
4,3,40.7187,-74.005798,6000000,5086,1900,10013,0.081135828,1199.0
3,3,40.722099,-74.007598,5750000,4125,1900,10013,0.12398475699999999,1199.0
5,5,40.7201,-73.997497,9500000,5750,1900,10013,0.229526132,1199.0
6,6,40.726501,-74.003097,9500000,6461,1900,10013,0.082000827,1199.0
2,2,40.720797999999995,-73.999099,1995000,1200,1885,10013,0.225730717,1199.0
11,6,40.720199,-74.007698,22500000,7200,1891,10013,0.07375457,1199.0
5,4,40.7164,-74.00340200000001,11500000,3683,1899,10013,0.245409935,1199.0
3,2,40.72063,-74.001751,4375000,2392,1910,10013,0.110198444,1199.0
3,2,40.7177,-74.006401,4975000,1668,2015,10013,0.146496034,1199.0
0,0,40.718108,-73.995745,20000000,9433,1900,10013,0.15839567699999998,1199.0
3,3,40.724247999999996,-74.009098,5995000,2663,2007,10013,0.254990788,1199.0
4,4,40.72016,-73.997912,12750000,6600,1905,10013,0.233253428,1199.0
3,3,40.721599,-74.0027,7995000,4250,1976,10013,0.209079865,1199.0
4,3,40.721637,-74.003781,4300000,2195,2007,10013,0.11970031099999999,1199.0
2,3,40.722578999999996,-74.001784,5395000,2500,1900,10013,0.290316998,1199.0
3,3,40.720597999999995,-74.009884,4700000,2415,1915,10013,0.261568748,1199.0
3,2,40.724601,-74.006599,3305000,1248,2019,10013,0.18559277,1199.0
1,0,40.71543,-73.99717,595000,358,1985,10013,0.37623457200000004,1199.0
3,3,40.722584000000005,-74.010987,4295000,2063,2005,10013,0.370044108,1199.0
3,3,40.7191,-74.00409599999999,2795000,1978,1875,10013,0.11676154300000001,1199.0
2,1,40.726397999999996,-74.003196,1100000,943,1925,10013,0.07016462,1199.0
3,2,40.7247,-74.010398,3300000,3000,1883,10013,0.374180091,1199.0
10,5,40.721801,-74.00859799999999,16000000,6280,1930,10013,0.208810338,1199.0
7,6,40.716899,-74.00879599999999,15000000,6884,1910,10013,0.136871982,1199.0
4,3,40.723061,-74.009121,12600000,3454,1882,10013,0.21125078100000003,1199.0
4,4,40.725724,-74.007977,9499000,4178,2005,10013,0.304620807,1199.0
4,3,40.724723,-74.009488,5999000,2488,2011,10013,0.313167366,1199.0
4,3,40.7187,-73.998802,5000000,3418,1915,10013,0.120898424,1199.0
3,3,40.717925,-74.010202,5200000,3300,1931,10013,0.254307206,1199.0
2,2,40.718151,-73.99868000000001,1525000,1100,2003,10013,0.124048929,1199.0
1,2,40.717422,-74.009213,1995000,1350,1881,10013,0.187725015,1199.0
2,2,40.719347,-74.003591,2800000,1900,1855,10013,0.11488335599999999,1199.0
2,4,40.717667999999996,-74.007001,3195000,2550,1915,10013,0.144573979,1199.0
4,4,40.718897999999996,-73.999801,15950000,4660,1900,10013,0.069488733,1199.0
3,2,40.718151,-73.99868000000001,2150000,2012,2003,10013,0.124048929,1199.0
2,3,40.716914,-74.003447,3475000,2793,1900,10013,0.281785734,1199.0
4,5,40.725881,-74.003691,18000000,4759,2016,10013,0.033470426,1199.0
5,3,40.7205,-74.006202,10000000,4752,2015,10013,0.07350226900000001,1199.0
6,5,40.7206,-74.00569899999999,9999000,8100,1915,10013,0.030787337,1199.0
4,4,40.72104,-74.008985,9995000,3253,2003,10013,0.21574937600000002,1199.0
2,3,40.718919,-73.999787,2995000,2017,1900,10013,0.07210051,1199.0
4,4,40.722584000000005,-74.010987,19750000,3944,2004,10013,0.370044108,1199.0
1,2,40.722613,-74.002071,2100000,1278,1920,10013,0.26785381399999997,1199.0
3,2,40.721835,-74.011161,3695000,1973,1906,10013,0.401651469,1199.0
2,2,40.720586,-74.005714,14800000,3777,1894,10013,0.032718514,1199.0
4,4,40.722592,-74.010245,9475000,3000,2010,10013,0.307816086,1199.0
2,3,40.718897999999996,-74.009597,8995000,4515,1915,10013,0.208802132,1199.0
1,3,40.724399,-74.009597,2995000,2500,1900,10013,0.29924380100000003,1199.0
1,0,40.71627,-74.01078299999999,650000,541,1987,10013,0.136247541,1199.0
2,2,40.721364,-74.005595,2750000,1530,1927,10013,0.032081742,1199.0
2,2,40.718773,-74.005894,3295000,2000,1867,10013,0.070533971,1199.0
3,3,40.717998,-74.0018,4475000,2563,1920,10013,0.099644148,1199.0
2,2,40.720001,-73.995002,3900000,1800,1900,10013,0.12020633300000001,1199.0
3,3,40.72104,-74.008985,7450000,2758,2003,10013,0.21574937600000002,1199.0
3,3,40.723098,-74.009101,8950000,3022,1882,10013,0.20989095100000002,1199.0
4,4,40.721074,-74.008684,9995000,3908,1929,10013,0.19840989399999998,1199.0
1,0,40.725308,-74.00540699999999,650000,475,2009,10013,0.0965225,1199.0
3,3,40.724948,-74.008707,5700000,2644,2015,10013,0.284925944,1199.0
1,2,40.725101,-74.004997,1795000,1200,1910,10013,0.078832655,1199.0
5,4,40.717601,-74.002899,5495000,3651,1852,10013,0.19817243899999998,1199.0
4,4,40.722099,-74.007598,6295000,4021,1900,10013,0.12398475699999999,1199.0
5,4,40.7177,-74.006401,12500000,3371,2015,10013,0.146496034,1199.0
3,3,40.724706,-74.008185,2995000,2275,2005,10013,0.237286028,1199.0
5,2,40.725101,-74.004997,6900000,3600,1910,10013,0.078832655,1199.0
4,3,40.7164,-74.007202,6750000,3500,1915,10013,0.159145772,1199.0
3,4,40.720298,-74.008903,5700000,2674,1910,10013,0.17281826,1199.0
2,2,40.720312,-74.00885799999999,4300000,2200,1910,10013,0.169589322,1199.0
6,5,40.7206,-74.00569899999999,9999000,8100,1894,10013,0.030787337,1199.0
2,4,40.717098,-74.00569899999999,5995000,3169,1920,10013,0.22702894899999998,1199.0
5,5,40.725898,-74.003501,18000000,4759,2014,10013,0.040701104,1199.0
2,2,40.724996999999995,-74.008308,1849000,1100,2013,10013,0.270108873,1199.0
3,2,40.720698999999996,-74.002799,5650000,2437,1930,10013,0.132923188,1199.0
1,1,40.724601,-74.006599,1425000,732,2019,10013,0.18559277,1199.0
2,2,40.724601,-74.006599,2340000,1138,2019,10013,0.18559277,1199.0
5,4,40.719552,-74.00324,6775000,3341,1920,10013,0.08522927400000001,1199.0
5,4,40.721243,-74.00897900000001,8950000,4464,2003,10013,0.22948823,1199.0
3,3,40.721298,-74.003799,3899000,2007,2004,10013,0.120787561,1199.0
3,2,40.7219,-74.003601,5995000,2797,2016,10013,0.1293209,1199.0
2,2,40.724724,-74.01079399999999,3599000,1800,1920,10013,0.40426445200000005,1199.0
4,3,40.7177,-74.006401,11850000,2728,2015,10013,0.146496034,1199.0
4,4,40.716739000000004,-74.009413,7650000,3621,1910,10013,0.11175835099999999,1199.0
5,4,40.717201,-74.004302,8990000,3080,2016,10013,0.282943173,1199.0
2,3,40.719526,-74.009,3950000,2800,1920,10013,0.16649639300000002,1199.0
4,5,40.717504,-74.00399200000001,9500000,4250,1881,10013,0.262132645,1199.0
1,2,40.718848,-74.008597,1769000,1125,1915,10013,0.125070975,1199.0
4,5,40.720001,-74.007102,8495000,3772,1924,10013,0.019503575,1199.0
3,3,40.717459000000005,-74.002386,2600000,1850,1919,10013,0.175610847,1199.0
2,2,40.71606,-74.007851,3195000,2000,1920,10013,0.107489425,1199.0
2,1,40.722206,-74.00123,2995000,2000,1920,10013,0.290806008,1199.0
2,2,40.716596,-74.007286,2299000,1542,2002,10013,0.176689025,1199.0
3,3,40.7243,-74.009201,5995000,2663,2008,10013,0.265417395,1199.0
1,1,40.71785,-74.010341,2995000,1650,1931,10013,0.250089908,1199.0
1,2,40.724368,-74.009638,1695000,1200,1900,10013,0.30029936399999996,1199.0
1,0,40.720199,-74.007896,1739000,1300,1909,10013,0.088838371,1199.0
2,2,40.715909,-74.007517,3950000,3260,1930,10013,0.0984618,1199.0
4,3,40.718498,-74.003097,5950000,2618,1915,10013,0.128457639,1199.0
4,4,40.716739000000004,-74.009413,8950000,4826,1910,10013,0.11175835099999999,1199.0
3,2,40.718829,-74.003504,3100000,1642,2005,10013,0.127838145,1199.0
1,1,40.724583,-74.007948,1150000,776,2005,10013,0.21500421100000003,1199.0
3,2,40.721801,-74.00859799999999,6750000,3012,1930,10013,0.208810338,1199.0
4,4,40.719552,-74.00324,7250000,3347,1920,10013,0.08522927400000001,1199.0
2,2,40.716811,-74.003537,1995000,1275,2014,10013,0.291935292,1199.0
3,3,40.716899,-74.00879599999999,4750000,2403,1910,10013,0.136871982,1199.0
3,4,40.717504,-74.00399200000001,5250000,3208,1881,10013,0.262132645,1199.0
2,2,40.725807,-74.009686,2420000,1721,2005,10013,0.40620332299999995,1199.0
2,2,40.717165,-74.002476,1615000,1000,2007,10013,0.19541324399999999,1199.0
3,2,40.716637,-74.004865,2665000,1410,2014,10013,0.30352916399999996,1199.0
3,3,40.716097999999995,-74.0102,4250000,1860,1931,10013,0.083794011,1199.0
4,4,40.7164,-74.00340200000001,6125000,2481,1899,10013,0.245409935,1199.0
4,4,40.720299,-74.008186,6495000,3217,2000,10013,0.115681194,1199.0
4,3,40.722825,-74.003694,11000000,3539,2008,10013,0.154298623,1199.0
3,2,40.724601,-74.006599,2495000,1294,2019,10013,0.18559277,1199.0
3,3,40.724795,-74.00987099999999,5995000,2928,2010,10013,0.343467006,1199.0
2,2,40.716658,-74.007288,2595000,1542,2002,10013,0.18314407800000002,1199.0
2,2,40.716637,-74.004865,2950000,1332,1924,10013,0.30352916399999996,1199.0
3,2,40.721244,-74.000919,7890000,2206,2005,10013,0.19903885,1199.0
5,4,40.725807,-74.009686,3995000,2309,2005,10013,0.40620332299999995,1199.0
2,2,40.721599,-74.0027,3250000,2400,1976,10013,0.209079865,1199.0
1,2,40.722403,-74.003326,3500000,2150,1900,10013,0.15981173,1199.0
4,3,40.721074,-74.008684,8495000,3300,1929,10013,0.19840989399999998,1199.0
3,3,40.724795,-74.00987099999999,6750000,3581,2010,10013,0.343467006,1199.0
4,4,40.723098,-74.011199,9750000,2844,2018,10013,0.38632068799999997,1199.0
5,4,40.719518,-74.00846700000001,7500000,3650,1921,10013,0.12240032199999999,1199.0
4,3,40.721768,-74.00949399999999,5650000,2693,1912,10013,0.274613644,1199.0
4,3,40.717652,-74.00624300000001,7150000,2177,2015,10013,0.15435712,1199.0
3,3,40.717498,-74.003997,4525000,2859,1881,10013,0.26291997100000003,1199.0
3,3,40.724601,-74.006599,2995000,1539,2019,10013,0.18559277,1199.0
2,3,40.718919,-73.999787,6600000,3008,1900,10013,0.07210051,1199.0
2,1,40.724706,-74.008185,1299000,904,2005,10013,0.237286028,1199.0
4,4,40.7205,-74.006202,7500000,3108,2015,10013,0.07350226900000001,1199.0
2,1,40.717201,-74.004302,1480000,894,2016,10013,0.282943173,1199.0
1,1,40.716811,-74.003537,1295000,835,2014,10013,0.291935292,1199.0
3,3,40.722353999999996,-74.010706,4295000,2517,1900,10013,0.350282264,1199.0
3,2,40.716637,-74.004865,3295000,1515,2014,10013,0.30352916399999996,1199.0
3,3,40.718294,-74.004954,3999000,2633,1915,10013,0.164976188,1199.0
5,4,40.716899,-74.003799,5500000,3238,2014,10013,0.304416691,1199.0
2,1,40.717925,-74.010202,1995000,1600,1931,10013,0.254307206,1199.0
3,3,40.716811,-74.003537,3300000,1963,2014,10013,0.291935292,1199.0
3,3,40.723098,-74.011199,7950000,2446,2018,10013,0.38632068799999997,1199.0
4,3,40.717201,-74.004302,7990000,2679,2016,10013,0.282943173,1199.0
1,0,40.725533,-74.00545100000001,929000,435,2010,10013,0.09505221400000001,1199.0
2,2,40.724706,-74.008185,2995000,1874,2005,10013,0.237286028,1199.0
1,1,40.7164,-74.00340200000001,1825000,945,1899,10013,0.245409935,1199.0
3,2,40.7215,-74.000701,3700000,1957,1894,10013,0.23280473,1199.0
2,2,40.72104,-74.008985,3995000,1787,2003,10013,0.21574937600000002,1199.0
2,1,40.725299,-74.008903,2828000,1662,1915,10013,0.326016623,1199.0
3,2,40.719001,-74.005599,4750000,2725,1890,10013,0.090681665,1199.0
2,1,40.718647999999995,-74.007419,2975000,1650,1920,10013,0.043280665999999995,1199.0
2,2,40.717098,-74.00569899999999,3100000,1911,1920,10013,0.22702894899999998,1199.0
2,1,40.716434,-74.007202,2995000,2350,1915,10013,0.162590017,1199.0
2,2,40.716811,-74.003537,2495000,1510,2014,10013,0.291935292,1199.0
1,0,40.716637,-74.004865,1200000,611,2014,10013,0.30352916399999996,1199.0
1,1,40.718920000000004,-74.00372,2095000,1370,1915,10013,0.138733495,1199.0
4,4,40.717601,-74.002899,8975000,3276,1852,10013,0.19817243899999998,1199.0
2,4,40.719526,-74.009,4795000,2880,1920,10013,0.16649639300000002,1199.0
4,3,40.722584000000005,-74.010987,6250000,2666,2005,10013,0.370044108,1199.0
3,2,40.717201,-74.004302,2500000,1561,2016,10013,0.282943173,1199.0
2,2,40.719627,-74.00732099999999,4600000,4000,1921,10013,0.044227116,1199.0
4,3,40.717201,-74.004302,3879000,2167,2016,10013,0.282943173,1199.0
2,2,40.722408,-74.011052,3950000,2050,2005,10013,0.37801101299999995,1199.0
2,2,40.716637,-74.004865,2195000,1180,2014,10013,0.30352916399999996,1199.0
3,2,40.724706,-74.008185,2495000,1684,2005,10013,0.237286028,1199.0
2,1,40.716811,-74.003537,1450000,951,2014,10013,0.291935292,1199.0
8,6,40.734001,-74.007797,80000000,18000,1910,10014,0.39550884,1439.0
7,6,40.735401,-74.007698,49950000,30000,1905,10014,0.43266211299999996,1439.0
8,5,40.729301,-74.004402,18500000,8260,1900,10014,0.09200999,1439.0
3,4,40.73587,-74.002131,15995000,4570,1910,10014,0.20195411100000002,1439.0
7,4,40.732581,-74.005421,12000000,2400,1915,10014,0.217941317,1439.0
4,6,40.7373,-74.007,15000000,7500,1905,10014,0.44522774600000004,1439.0
3,3,40.731874,-74.004246,6350000,2394,1899,10014,0.202718953,1439.0
9,6,40.7341,-74.00969599999999,53000000,9607,2004,10014,0.555625833,1439.0
4,4,40.736557,-74.003826,18000000,4250,1899,10014,0.269992849,1439.0
4,4,40.73025,-74.005337,9700000,3024,1910,10014,0.17456902300000002,1439.0
9,8,40.733098,-74.000927,20000000,8016,1905,10014,0.061997668,1439.0
1,0,40.736301,-74.004302,28600000,8500,1884,10014,0.312752425,1439.0
5,5,40.7378,-74.009201,15000000,6166,2007,10014,0.580277672,1439.0
5,4,40.732376,-74.00292900000001,7895000,3400,1899,10014,0.115100842,1439.0
1,1,40.733954,-74.00399200000001,940000,9999,1900,10014,0.081408181,1439.0
4,3,40.726698999999996,-74.006599,5999000,2856,2016,10014,0.148596321,1439.0
1,1,40.735521000000006,-74.002186,630000,370,1900,10014,0.21900696600000003,1439.0
3,4,40.735475,-74.002418,11995000,3910,1899,10014,0.208674848,1439.0
4,4,40.7378,-74.00879599999999,8745000,4382,1900,10014,0.548731234,1439.0
2,2,40.735162,-74.009281,1750000,1200,1987,10014,0.5459661379999999,1439.0
0,1,40.7316,-74.0063,679075,435,1925,10014,0.330670993,1439.0
8,6,40.737362,-74.006922,15000000,7500,1905,10014,0.435821256,1439.0
5,5,40.734829,-74.004514,10995000,4928,1899,10014,0.177180277,1439.0
4,4,40.736552,-74.00718,10995000,4000,1899,10014,0.471301235,1439.0
3,3,40.727078999999996,-74.006321,3215000,1631,2019,10014,0.100343902,1439.0
1,1,40.738521,-74.007846,640000,44385,1920,10014,0.445693484,1439.0
5,4,40.727078999999996,-74.006321,4775000,2252,2019,10014,0.100343902,1439.0
2,2,40.734857,-74.009025,2495000,1600,1911,10014,0.515546146,1439.0
1,1,40.737738,-74.007044,839000,6160,1900,10014,0.42056003700000005,1439.0
3,3,40.729659999999996,-74.003167,7100000,4050,1900,10014,0.19649688,1439.0
5,5,40.729781,-74.008031,12750000,5500,1900,10014,0.244337553,1439.0
3,3,40.735616,-74.009084,2495000,1850,1999,10014,0.548480842,1439.0
4,6,40.7359,-74.002502,19500000,8743,1930,10014,0.21812678600000002,1439.0
3,5,40.730325,-74.004035,6800000,3600,1836,10014,0.205632094,1439.0
2,3,40.7369,-74.004997,2650000,1800,1935,10014,0.35650271899999997,1439.0
3,4,40.736801,-74.007698,2650000,1856,1886,10014,0.52211215,1439.0
4,4,40.737238,-74.003591,11950000,4636,1915,10014,0.234481555,1439.0
1,1,40.731869,-74.005439,768000,675,1910,10014,0.266073413,1439.0
1,2,40.735571,-74.00449300000001,1295000,785,1910,10014,0.244366621,1439.0
3,3,40.730989,-74.003098,5450000,2042,1999,10014,0.132753966,1439.0
1,1,40.728232,-74.003504,775000,47100,1962,10014,0.14139834199999998,1439.0
1,1,40.726665999999994,-74.003896,1250000,800,1966,10014,0.051539612,1439.0
4,4,40.727078999999996,-74.006321,5750000,2252,2019,10014,0.100343902,1439.0
2,3,40.729881,-74.007313,3000000,1590,1920,10014,0.201394077,1439.0
1,0,40.73431,-74.00475,480000,300,1962,10014,0.156342919,1439.0
2,2,40.727078999999996,-74.006321,2675000,1474,2019,10014,0.100343902,1439.0
1,1,40.727078999999996,-74.006321,1715000,831,2019,10014,0.100343902,1439.0
4,3,40.738943,-74.006105,2995000,700,1929,10014,0.291689046,1439.0
1,1,40.732318,-74.002088,679000,500,1930,10014,0.132745403,1439.0
1,1,40.735937,-74.004274,749000,600,1915,10014,0.273830154,1439.0
2,3,40.736845,-74.001879,8500000,3040,1899,10014,0.10808329800000001,1439.0
2,2,40.736272,-74.006763,1699995,45426,1956,10014,0.424387394,1439.0
3,2,40.727078999999996,-74.006321,2525000,1323,2019,10014,0.100343902,1439.0
2,2,40.727199,-74.003097,1695000,1250,1930,10014,0.133436756,1439.0
2,2,40.732212,-74.009328,2195000,1034,1920,10014,0.50679531,1439.0
2,3,40.7331,-74.0093,2200000,1310,1997,10014,0.520492349,1439.0
1,1,40.736545,-74.002507,699000,400,1915,10014,0.170614627,1439.0
1,1,40.726665999999994,-74.003896,749000,172836,1966,10014,0.051539612,1439.0
1,1,40.736272,-74.006763,995000,750,1956,10014,0.424387394,1439.0
5,4,40.7373,-74.009399,16500000,3661,2009,10014,0.618051796,1439.0
1,2,40.7331,-74.0018,1395000,168332,1961,10014,0.086648911,1439.0
3,3,40.735965,-74.009057,2999000,2400,1920,10014,0.563170597,1439.0
3,4,40.7308,-74.007797,26500000,4073,2018,10014,0.30358862,1439.0
