,link,region
245,/homedetails/88-Greenwich-St-APT-710-New-York-NY-10006/97525801_zpid/,Lower Manhattan
246,/homedetails/50-West-St-APT-3-New-York-NY-10006/2085137929_zpid/,Lower Manhattan
247,/homedetails/123-Washington-St-APT-30A-New-York-NY-10006/117457407_zpid/,Lower Manhattan
248,/homedetails/123-Washington-St-APT-42B-New-York-NY-10006/112514810_zpid/,Lower Manhattan
249,/homedetails/88-Greenwich-St-APT-706-New-York-NY-10006/97497085_zpid/,Lower Manhattan
250,/homedetails/33-Rector-St-APT-9-New-York-NY-10006/60147604_zpid/,Lower Manhattan
251,/homedetails/50-West-St-9B-New-York-NY-10006/244727117_zpid/,Lower Manhattan
252,/homedetails/88-Greenwich-St-APT-416-New-York-NY-10006/143071658_zpid/,Lower Manhattan
253,/homedetails/120-Greenwich-St-APT-2A-New-York-NY-10006/80012123_zpid/,Lower Manhattan
254,/homedetails/88-Greenwich-St-APT-1505-New-York-NY-10006/143071919_zpid/,Lower Manhattan
255,/homedetails/123-Washington-St-APT-30F-New-York-NY-10006/117455982_zpid/,Lower Manhattan
256,/homedetails/88-Greenwich-St-APT-2602-New-York-NY-10006/143072014_zpid/,Lower Manhattan
257,/homedetails/120-Greenwich-St-APT-4H-New-York-NY-10006/80013555_zpid/,Lower Manhattan
258,/homedetails/123-Washington-St-APT-30D-New-York-NY-10006/117456716_zpid/,Lower Manhattan
259,/homedetails/88-Greenwich-St-APT-613-New-York-NY-10006/97525939_zpid/,Lower Manhattan
260,/homedetails/123-Washington-St-APT-47A-New-York-NY-10006/112086490_zpid/,Lower Manhattan
261,/homedetails/123-Washington-St-APT-50H-New-York-NY-10006/112512406_zpid/,Lower Manhattan
262,/homedetails/88-Greenwich-St-APT-3105-New-York-NY-10006/97543981_zpid/,Lower Manhattan
263,/homedetails/123-Washington-St-APT-47B-New-York-NY-10006/112514676_zpid/,Lower Manhattan
289,/homedetails/88-Greenwich-St-APT-417-New-York-NY-10006/89329561_zpid/,Lower Manhattan
