Neighborhood,bath,bed,latitude,logitude,price,size,year built,zipcode
Chelsea and Clinton,4.0,3.0,40.75509,-74.00518199999998,10825000.0,2581,2019,10001.0
Chelsea and Clinton,4.0,3.0,40.75509,-74.00518199999998,8750000.0,2724,2019,10001.0
Chelsea and Clinton,3.0,2.0,40.748821,-74.003785,4150000.0,2349,2008,10001.0
Chelsea and Clinton,1.0,1.0,40.746077,-73.988136,2999999.0,101808,1906,10001.0
Chelsea and Clinton,3.0,3.0,40.7485,-73.995796,3995000.0,1812,2006,10001.0
Chelsea and Clinton,2.0,2.0,40.746205,-73.993703,4200000.0,3370,1907,10001.0
Chelsea and Clinton,3.0,2.0,40.75509,-74.00518199999998,6950000.0,2022,2019,10001.0
Chelsea and Clinton,1.0,1.0,40.746507,-73.996799,1399000.0,783,2015,10001.0
Chelsea and Clinton,2.5,3.0,40.746817,-73.995625,3375000.0,1867,2017,10001.0
Chelsea and Clinton,2.0,2.0,40.746135,-73.989195,2800000.0,1800,1924,10001.0
Chelsea and Clinton,2.0,2.0,40.746817,-73.995625,2375000.0,1403,2017,10001.0
Chelsea and Clinton,4.0,3.0,40.7518,-74.002799,5750000.0,2146,2017,10001.0
Chelsea and Clinton,2.0,2.0,40.745311,-73.995482,2595000.0,1140,1910,10001.0
Chelsea and Clinton,3.0,3.0,40.745311,-73.995482,4950000.0,2202,1910,10001.0
Chelsea and Clinton,1.0,2.0,40.744626,-73.99233100000002,1590000.0,1100,1905,10001.0
Chelsea and Clinton,2.0,2.0,40.746898,-73.989303,2275000.0,1266,2017,10001.0
Chelsea and Clinton,2.0,2.0,40.7472,-73.992698,2125000.0,,1922,10001.0
Chelsea and Clinton,2.0,2.0,40.746135,-73.989195,2795000.0,61418,1924,10001.0
Chelsea and Clinton,3.0,3.0,40.745311,-73.995482,4195000.0,2202,1910,10001.0
Chelsea and Clinton,1.0,1.0,40.746971,-73.99323199999998,1298000.0,998,1926,10001.0
Chelsea and Clinton,2.0,1.0,40.748339,-74.000384,2450000.0,1536,1914,10001.0
Chelsea and Clinton,2.0,1.0,40.745311,-73.995482,2150000.0,1140,1910,10001.0
Chelsea and Clinton,2.0,2.0,40.746898,-73.989303,2575000.0,1247,2017,10001.0
Chelsea and Clinton,2.0,2.0,40.745311,-73.995482,2500000.0,1294,1910,10001.0
Chelsea and Clinton,2.0,2.0,40.74852,-73.99303,2275000.0,,2009,10001.0
Chelsea and Clinton,2.0,2.0,40.746898,-73.989303,2580000.0,1330,2017,10001.0
Chelsea and Clinton,1.0,1.0,40.745311,-73.995482,1450000.0,980,1910,10001.0
Chelsea and Clinton,2.0,1.0,40.747685,-73.99117,2249000.0,1661,1929,10001.0
Chelsea and Clinton,2.0,2.0,40.746898,-73.989303,2395000.0,1325,2017,10001.0
Chelsea and Clinton,1.0,0.0,40.746971,-73.99323199999998,875000.0,520,1926,10001.0
Chelsea and Clinton,2.0,2.0,40.7453,-73.995498,3595000.0,1628,1910,10001.0
Chelsea and Clinton,2.0,1.0,40.748087,-74.001715,1795000.0,1339,1912,10001.0
Chelsea and Clinton,12.0,5.0,40.742829,-74.003331,25000000.0,11000,1920,10011.0
Chelsea and Clinton,9.0,8.0,40.733898,-73.9962,52500000.0,16560,1900,10011.0
Chelsea and Clinton,2.0,2.0,40.737591,-73.998929,2400000.0,28200,1910,10011.0
Chelsea and Clinton,3.0,2.0,40.737598,-73.998901,1995000.0,,1910,10011.0
Chelsea and Clinton,4.0,4.0,40.745043,-74.002863,5995000.0,2365,2008,10011.0
Chelsea and Clinton,9.0,5.0,40.733773,-73.998667,11500000.0,5750,1839,10011.0
Chelsea and Clinton,5.0,5.0,40.744515,-74.005517,9999999.0,3950,2008,10011.0
Chelsea and Clinton,6.0,6.0,40.747039,-74.004082,7900000.0,4155,1901,10011.0
Chelsea and Clinton,6.0,6.0,40.74361500000001,-73.99715400000002,9000000.0,7248,1901,10011.0
Chelsea and Clinton,1.0,3.0,40.7429,-73.997398,1165000.0,900,1902,10011.0
Chelsea and Clinton,3.0,3.0,40.73609,-74.000333,10495000.0,3700,1899,10011.0
Chelsea and Clinton,2.0,2.0,40.736598,-73.999298,3995000.0,1465,2013,10011.0
Chelsea and Clinton,2.5,3.0,40.744509,-73.995137,7895000.0,3900,1910,10011.0
Chelsea and Clinton,2.0,2.0,40.735708,-73.99431899999998,2000000.0,1800,1910,10011.0
Chelsea and Clinton,0.0,0.0,40.737991,-73.99658199999998,499000.0,500,1920,10011.0
Chelsea and Clinton,6.0,4.0,40.73655,-74.000004,19850000.0,6574,2013,10011.0
Chelsea and Clinton,4.0,4.0,40.735504,-73.99614,7750000.0,2288,1861,10011.0
Chelsea and Clinton,7.0,5.0,40.735253,-73.995358,22500000.0,6750,1910,10011.0
Chelsea and Clinton,1.0,1.0,40.74123,-74.001793,1245000.0,692,2008,10011.0
Chelsea and Clinton,1.0,1.0,40.744377,-74.001734,725000.0,62638,1928,10011.0
Chelsea and Clinton,4.0,4.0,40.739445,-73.99175600000002,6950000.0,3500,1900,10011.0
Chelsea and Clinton,10.0,4.0,40.747254,-74.003861,18000000.0,7050,1900,10011.0
Chelsea and Clinton,1.0,0.0,40.73235,-73.99941,11000000.0,5410,1900,10011.0
Chelsea and Clinton,4.0,3.0,40.744598,-74.00589699999998,9950000.0,3447,2007,10011.0
Chelsea and Clinton,1.0,1.0,40.7406,-73.9999,599999.0,700,,10011.0
Chelsea and Clinton,2.0,2.0,40.748186,-74.004806,1700000.0,1050,2005,10011.0
Chelsea and Clinton,5.0,5.0,40.741798,-73.995399,6495000.0,4912,1905,10011.0
Chelsea and Clinton,3.5,5.0,40.734845,-73.996385,13500000.0,3696,1901,10011.0
Chelsea and Clinton,1.0,1.0,40.739398,-73.992599,1475000.0,904,1906,10011.0
Chelsea and Clinton,1.0,0.0,40.742886,-74.001648,450000.0,,1928,10011.0
Chelsea and Clinton,2.0,2.0,40.747299,-74.00409599999998,1450000.0,885,1900,10011.0
Chelsea and Clinton,1.0,0.0,40.746696,-74.003268,425000.0,,1900,10011.0
Chelsea and Clinton,4.0,4.0,40.742168,-73.994462,5695000.0,2878,,10011.0
Chelsea and Clinton,1.0,1.0,40.74723,-74.00379000000002,695000.0,650,1900,10011.0
Chelsea and Clinton,3.0,3.0,40.745201,-73.999,3195000.0,1800,1931,10011.0
Chelsea and Clinton,2.0,2.0,40.73882800000001,-73.997825,2290000.0,1400,1938,10011.0
Chelsea and Clinton,3.0,3.0,40.744499,-74.005401,2199000.0,2277,2009,10011.0
Chelsea and Clinton,4.5,4.0,40.748574,-74.00383000000002,21000000.0,3854,,10011.0
Chelsea and Clinton,1.0,2.0,40.733475,-73.997553,2150000.0,,1800,10011.0
Chelsea and Clinton,1.0,1.0,40.732408,-73.99955,799000.0,,1900,10011.0
Chelsea and Clinton,10.0,5.0,40.736372,-73.99897800000002,19995000.0,5304,2013,10011.0
Chelsea and Clinton,1.0,1.0,40.733312,-73.995785,1165000.0,,1923,10011.0
Chelsea and Clinton,1.0,2.0,40.744377,-74.001734,899000.0,,1928,10011.0
Chelsea and Clinton,4.0,4.0,40.740194,-74.001869,8800000.0,2500,1915,10011.0
Chelsea and Clinton,1.0,1.0,40.738693,-74.000377,700000.0,430,1987,10011.0
Chelsea and Clinton,3.0,4.0,40.739299,-73.9999,7999000.0,4452,1920,10011.0
Chelsea and Clinton,2.0,1.0,40.7425,-74.0022,1750000.0,,,10011.0
Chelsea and Clinton,1.0,1.0,40.747991,-74.005014,799000.0,667,2003,10011.0
Chelsea and Clinton,8.0,4.0,40.7444,-74.001998,8950000.0,6000,1900,10011.0
Chelsea and Clinton,2.0,1.0,40.745457,-74.000349,1450000.0,1000,1910,10011.0
Chelsea and Clinton,10.0,5.0,40.744598,-74.0074,28000000.0,5663,2018,10011.0
Chelsea and Clinton,7.0,5.0,40.741401,-74.0046,29000000.0,5444,1905,10011.0
Chelsea and Clinton,3.0,4.0,40.742042,-73.997823,8495000.0,5430,,10011.0
Chelsea and Clinton,3.0,9.0,40.744458,-74.003217,9000000.0,6032,1920,10011.0
Chelsea and Clinton,1.0,1.0,40.739206,-73.994749,1899900.0,791,,10011.0
Chelsea and Clinton,2.0,2.0,40.747812,-74.005185,1200000.0,891,2003,10011.0
Chelsea and Clinton,10.0,5.0,40.736598,-73.999298,19975000.0,5715,2013,10011.0
Chelsea and Clinton,2.0,3.0,40.746898,-74.00389799999998,3195000.0,,1900,10011.0
Chelsea and Clinton,1.0,1.0,40.736026,-73.996399,769000.0,,1886,10011.0
Chelsea and Clinton,1.0,1.0,40.741836,-74.00218100000002,625000.0,11680,1920,10011.0
Chelsea and Clinton,4.0,3.0,40.738998,-74.000099,8950000.0,2653,2018,10011.0
Chelsea and Clinton,1.0,2.0,40.742827,-73.99793199999998,1075000.0,750,1901,10011.0
Chelsea and Clinton,3.0,3.0,40.740299,-73.997398,6500000.0,3541,2001,10011.0
Chelsea and Clinton,1.0,0.0,40.735845,-73.998708,659000.0,,1900,10011.0
Chelsea and Clinton,1.0,1.0,40.743336,-74.002024,998000.0,,1920,10011.0
Chelsea and Clinton,1.0,1.0,40.740299,-74.002601,795000.0,,1973,10011.0
Chelsea and Clinton,5.0,8.0,40.746018,-74.002825,7995000.0,4090,1900,10011.0
Chelsea and Clinton,7.0,4.0,40.7392,-74.002403,16900000.0,5574,2008,10011.0
Chelsea and Clinton,2.0,2.0,40.745201,-73.999,1850000.0,1320,1931,10011.0
Chelsea and Clinton,2.0,2.0,40.736026,-73.996399,1795000.0,,1886,10011.0
Chelsea and Clinton,2.0,1.0,40.740898,-73.996902,1699000.0,697,2016,10011.0
Chelsea and Clinton,1.0,1.0,40.741836,-74.00218100000002,575000.0,,1920,10011.0
Chelsea and Clinton,1.0,1.0,40.744694,-74.00160600000002,725000.0,19440,1940,10011.0
Chelsea and Clinton,3.0,3.0,40.7453,-74.0009,2998000.0,1560,1910,10011.0
Chelsea and Clinton,2.0,2.0,40.739799,-73.9962,1945000.0,1380,1911,10011.0
Chelsea and Clinton,1.0,2.0,40.733922,-73.998092,1295000.0,94250,1959,10011.0
Chelsea and Clinton,1.0,1.0,40.736865,-73.99940600000002,675000.0,,,10011.0
Chelsea and Clinton,6.0,6.0,40.744701,-74.003196,7950000.0,6452,1910,10011.0
Chelsea and Clinton,2.0,2.0,40.74462,-74.005061,3750000.0,1455,1900,10011.0
Chelsea and Clinton,0.0,0.0,40.737499,-73.9944,14900000.0,10360,1925,10011.0
Chelsea and Clinton,3.0,3.0,40.745098,-74.0027,5375000.0,2129,,10011.0
Chelsea and Clinton,3.0,3.0,40.743489,-74.00638599999998,4895000.0,1637,2006,10011.0
Chelsea and Clinton,3.0,2.0,40.7392,-74.002403,6300000.0,2234,2008,10011.0
Chelsea and Clinton,1.0,1.0,40.743666,-73.998024,600000.0,,1920,10011.0
Chelsea and Clinton,5.0,4.0,40.736718,-73.999801,9900000.0,2818,2014,10011.0
Chelsea and Clinton,3.0,4.0,40.744499,-74.005401,2825000.0,3079,2009,10011.0
Chelsea and Clinton,1.0,0.0,40.736801,-73.999099,485000.0,,1930,10011.0
Chelsea and Clinton,1.0,1.0,40.737464,-73.99334300000002,799000.0,,1964,10011.0
Chelsea and Clinton,2.0,2.0,40.7374,-73.99389599999998,1495000.0,,1964,10011.0
Chelsea and Clinton,1.0,0.0,40.742175,-73.997252,495000.0,117094,1939,10011.0
Chelsea and Clinton,1.0,0.0,40.74363,-73.994899,699000.0,440,1973,10011.0
Chelsea and Clinton,1.0,0.0,40.737938,-73.99446800000003,530000.0,500,1955,10011.0
Chelsea and Clinton,1.5,2.0,40.744598,-74.00589699999998,1795000.0,1693,2007,10011.0
Chelsea and Clinton,2.0,2.0,40.746799,-74.0027,2600000.0,,1920,10011.0
Chelsea and Clinton,2.0,2.0,40.741325,-73.999383,1695000.0,1196,2002,10011.0
Chelsea and Clinton,3.0,3.0,40.744598,-73.996101,3997000.0,3750,1900,10011.0
Chelsea and Clinton,1.0,0.0,40.745094,-74.00507900000002,459000.0,,1983,10011.0
Chelsea and Clinton,1.0,1.0,40.737938,-73.99446800000003,700000.0,700,1955,10011.0
Chelsea and Clinton,1.0,0.0,40.747812,-74.005185,675000.0,500,2003,10011.0
Chelsea and Clinton,2.0,2.0,40.7332,-73.996299,1770000.0,,1926,10011.0
Chelsea and Clinton,4.0,4.0,40.741401,-74.0046,9800000.0,3146,1905,10011.0
Chelsea and Clinton,1.0,1.0,40.745241,-73.998731,795000.0,800,1931,10011.0
Chelsea and Clinton,2.0,2.0,40.746708,-74.002563,1995000.0,1384,1900,10011.0
Chelsea and Clinton,4.0,3.0,40.738998,-74.000099,4950000.0,2081,2018,10011.0
Chelsea and Clinton,3.0,3.0,40.732698,-73.998407,5395000.0,2260,1900,10011.0
Chelsea and Clinton,4.0,3.0,40.741298,-73.999496,6850000.0,4571,2002,10011.0
Chelsea and Clinton,2.0,2.0,40.739526,-73.997496,1450000.0,138320,1930,10011.0
Chelsea and Clinton,2.0,2.0,40.744007,-73.9924,2750000.0,1242,2006,10011.0
Chelsea and Clinton,5.0,4.0,40.736273,-74.000019,18250000.0,3951,2013,10011.0
Chelsea and Clinton,6.0,4.0,40.736499,-74.0,19850000.0,6574,2013,10011.0
Chelsea and Clinton,3.0,3.0,40.74812,-74.002549,2275000.0,1400,1900,10011.0
Chelsea and Clinton,1.0,0.0,40.747203000000006,-74.001348,510000.0,450,1932,10011.0
Chelsea and Clinton,4.0,3.0,40.74925,-74.00639,7995000.0,2364,2007,10011.0
Chelsea and Clinton,2.0,2.0,40.735612,-73.995592,2195000.0,235875,1961,10011.0
Chelsea and Clinton,3.0,3.0,40.743066,-73.99391700000002,4495000.0,2025,2011,10011.0
Chelsea and Clinton,5.0,4.0,40.747579,-74.007302,17000000.0,4271,2015,10011.0
Chelsea and Clinton,1.0,1.0,40.74363,-73.994899,895000.0,600,1973,10011.0
Chelsea and Clinton,4.0,4.0,40.745098,-74.0027,5995000.0,2365,,10011.0
Chelsea and Clinton,3.5,3.0,40.748574,-74.00383000000002,16250000.0,3312,,10011.0
Chelsea and Clinton,4.0,4.0,40.747898,-74.003601,7490000.0,3000,1930,10011.0
Chelsea and Clinton,2.0,3.0,40.742599,-73.99919799999998,2595000.0,1822,1910,10011.0
Chelsea and Clinton,6.0,4.0,40.741001,-73.998802,22000000.0,3865,1929,10011.0
Chelsea and Clinton,1.0,1.0,40.743008,-73.996675,795000.0,600,1963,10011.0
Chelsea and Clinton,2.0,3.0,40.737701,-73.996002,3495000.0,2850,1920,10011.0
Chelsea and Clinton,1.0,1.0,40.747299,-74.00409599999998,990000.0,700,1900,10011.0
Chelsea and Clinton,2.0,3.0,40.73851,-73.993096,2750000.0,2221,1906,10011.0
Chelsea and Clinton,1.0,1.0,40.732164,-73.996902,1850000.0,900,1952,10011.0
Chelsea and Clinton,1.0,0.0,40.747892,-74.00356,650000.0,500,1932,10011.0
Chelsea and Clinton,4.0,3.0,40.7411,-73.999099,6495000.0,2789,2018,10011.0
Chelsea and Clinton,2.0,3.0,40.73812,-73.993256,3500000.0,2500,1925,10011.0
Chelsea and Clinton,1.0,1.0,40.731998,-73.997066,1550000.0,1000,1952,10011.0
Chelsea and Clinton,2.0,2.0,40.74462,-74.005061,1995000.0,1123,1900,10011.0
Chelsea and Clinton,2.0,3.0,40.736397,-73.996099,4500000.0,2200,1906,10011.0
Chelsea and Clinton,2.0,2.0,40.741199,-74.000999,1750000.0,,1989,10011.0
Chelsea and Clinton,2.0,2.0,40.74482,-74.005535,1995000.0,1916,1920,10011.0
Chelsea and Clinton,1.0,1.0,40.743489,-74.00638599999998,1695000.0,769,2006,10011.0
Chelsea and Clinton,1.0,1.0,40.733312,-73.995785,1395000.0,168806,1923,10011.0
Chelsea and Clinton,1.0,1.0,40.74325,-73.99824100000002,1000000.0,750,1913,10011.0
Chelsea and Clinton,1.0,1.0,40.747812,-74.005185,775000.0,670,2003,10011.0
Chelsea and Clinton,1.0,1.0,40.744414,-73.997879,715000.0,525,1917,10011.0
Chelsea and Clinton,4.5,5.0,40.736801,-73.996902,14200000.0,5800,1906,10011.0
Chelsea and Clinton,1.0,1.0,40.73675,-73.99363100000002,850000.0,350000,1964,10011.0
Chelsea and Clinton,1.0,0.0,40.735692,-73.996409,499000.0,550,1952,10011.0
Chelsea and Clinton,1.0,1.0,40.736477,-73.997972,990000.0,,1961,10011.0
Chelsea and Clinton,1.0,0.0,40.735799,-73.99489799999998,599000.0,151500,1960,10011.0
Chelsea and Clinton,4.0,4.0,40.744598,-74.0074,12500000.0,3383,2018,10011.0
Chelsea and Clinton,1.0,1.0,40.745949,-74.000747,865000.0,623,1900,10011.0
Chelsea and Clinton,5.0,4.0,40.744598,-74.0074,14500000.0,3114,2018,10011.0
Chelsea and Clinton,1.0,1.0,40.741401,-74.001701,999000.0,653,2008,10011.0
Chelsea and Clinton,2.5,3.0,40.741401,-74.001701,3450000.0,1500,2008,10011.0
Chelsea and Clinton,2.0,1.0,40.741782,-73.998188,1080000.0,893,1939,10011.0
Chelsea and Clinton,3.0,3.0,40.736999,-73.997596,3499000.0,,1961,10011.0
Chelsea and Clinton,3.0,2.0,40.744899,-74.005798,5650000.0,2353,2008,10011.0
Chelsea and Clinton,5.0,4.0,40.744598,-74.0074,9000000.0,2904,2018,10011.0
Chelsea and Clinton,4.0,3.0,40.741453,-73.995727,4625000.0,2313,2008,10011.0
Chelsea and Clinton,8.0,0.0,40.7402,-73.9999,7350000.0,6250,1901,10011.0
Chelsea and Clinton,1.0,1.0,40.746014,-74.000902,999000.0,750,1910,10011.0
Chelsea and Clinton,1.0,2.0,40.73675,-73.99363100000002,1150000.0,900,1964,10011.0
Chelsea and Clinton,1.0,1.0,40.741483,-73.997967,749000.0,550,1962,10011.0
Chelsea and Clinton,4.0,3.0,40.7476,-74.0074,16995000.0,3860,2015,10011.0
Chelsea and Clinton,0.0,0.0,40.748906,-74.006326,2900000.0,,2015,10011.0
Chelsea and Clinton,2.0,2.0,40.748877,-74.005882,1895000.0,1234,2006,10011.0
Chelsea and Clinton,1.0,1.0,40.7412,-74.00037900000002,985000.0,525,1989,10011.0
Chelsea and Clinton,2.0,2.0,40.739057,-73.999111,1985000.0,371863,1963,10011.0
Chelsea and Clinton,2.0,3.0,40.742599,-73.99919799999998,3895000.0,1822,1910,10011.0
Chelsea and Clinton,2.0,2.0,40.747847,-74.00285799999997,2195000.0,296532,1932,10011.0
Chelsea and Clinton,2.0,1.0,40.743053,-73.994658,1595000.0,791,2008,10011.0
Chelsea and Clinton,5.0,4.0,40.7486,-74.00389799999998,21000000.0,3854,2018,10011.0
Chelsea and Clinton,1.0,0.0,40.747812,-74.005185,645000.0,500,2003,10011.0
Chelsea and Clinton,4.0,3.0,40.746176,-74.007633,7900000.0,2650,2007,10011.0
Chelsea and Clinton,2.0,2.0,40.742599,-73.99919799999998,3250000.0,1653,1910,10011.0
Chelsea and Clinton,5.0,4.0,40.7476,-74.0074,17000000.0,4271,2015,10011.0
Chelsea and Clinton,1.0,1.0,40.741699,-73.998199,899000.0,767,1939,10011.0
Chelsea and Clinton,4.0,3.0,40.7476,-74.0074,11950000.0,3860,2015,10011.0
Chelsea and Clinton,4.0,3.0,40.737562,-73.9946,6850000.0,2270,2015,10011.0
Chelsea and Clinton,1.0,1.0,40.73675,-73.99363100000002,849000.0,750,1964,10011.0
Chelsea and Clinton,4.0,3.0,40.752748,-73.98348399999998,16300000.0,4078,2019,10018.0
Chelsea and Clinton,1.0,2.0,40.752813,-73.985549,1600000.0,922,2004,10018.0
Chelsea and Clinton,3.0,3.0,40.752748,-73.98348399999998,5440000.0,1882,2019,10018.0
Chelsea and Clinton,1.0,1.0,40.752748,-73.98348399999998,2500000.0,1067,2019,10018.0
Chelsea and Clinton,1.0,1.0,40.75239000000001,-73.983621,895000.0,850,1906,10018.0
Chelsea and Clinton,3.0,3.0,40.755798,-73.994003,2895000.0,1321,,10018.0
Chelsea and Clinton,2.0,2.0,40.7541,-73.993301,1795000.0,1426,1928,10018.0
Chelsea and Clinton,1.0,1.0,40.75407,-73.994515,975000.0,900,1936,10018.0
Chelsea and Clinton,3.0,3.0,40.755599,-73.993149,3575000.0,3800,1925,10018.0
Chelsea and Clinton,2.0,2.0,40.754076,-73.994294,2750000.0,2500,1926,10018.0
Chelsea and Clinton,4.0,3.0,40.752201,-73.983299,16300000.0,4078,2017,10018.0
Chelsea and Clinton,1.0,2.0,40.754076,-73.994294,1450000.0,1400,1926,10018.0
Chelsea and Clinton,3.0,3.0,40.752201,-73.983299,6715000.0,2068,2017,10018.0
Chelsea and Clinton,3.0,2.0,40.750098,-73.98380999999998,3500000.0,1637,2010,10018.0
Chelsea and Clinton,3.0,2.0,40.750098,-73.98380999999998,2550000.0,1168,2010,10018.0
Chelsea and Clinton,3.0,2.0,40.752201,-73.983299,5440000.0,1882,2017,10018.0
Chelsea and Clinton,1.5,1.0,40.750098,-73.98380999999998,1949000.0,982,2010,10018.0
Chelsea and Clinton,2.5,2.0,40.750098,-73.98380999999998,3160000.0,1437,2010,10018.0
Chelsea and Clinton,1.0,1.0,40.752813,-73.985549,840000.0,534,2004,10018.0
Chelsea and Clinton,1.0,0.0,40.752813,-73.985549,850000.0,545,2004,10018.0
Chelsea and Clinton,1.0,0.0,40.752813,-73.985549,975000.0,526,2004,10018.0
Chelsea and Clinton,1.0,1.0,40.766681,-73.985238,260000.0,600,,10019.0
Chelsea and Clinton,6.0,4.0,40.765503,-73.979,53000000.0,6240,2013,10019.0
Chelsea and Clinton,8.0,5.0,40.764305,-73.989535,10995000.0,7000,1910,10019.0
Chelsea and Clinton,1.0,0.0,40.764271,-73.977441,249000.0,575,1962,10019.0
Chelsea and Clinton,10.0,4.0,40.765098,-73.9775,57000000.0,7130,2016,10019.0
Chelsea and Clinton,2.0,2.0,40.764271,-73.977441,595000.0,1200,1962,10019.0
Chelsea and Clinton,4.0,3.0,40.765503,-73.979,25000000.0,4116,2013,10019.0
Chelsea and Clinton,5.5,5.0,40.764241,-73.979743,7999000.0,3750,1987,10019.0
Chelsea and Clinton,1.0,1.0,40.764271,-73.977441,399000.0,950,1962,10019.0
Chelsea and Clinton,1.0,1.0,40.7672,-73.9897,340000.0,,1920,10019.0
Chelsea and Clinton,6.0,5.0,40.765503,-73.979,28500000.0,5129,2013,10019.0
Chelsea and Clinton,4.5,2.0,40.765249,-73.976039,39500000.0,6829,1931,10019.0
Chelsea and Clinton,1.0,1.0,40.765941,-73.980289,385000.0,,1885,10019.0
Chelsea and Clinton,1.0,0.0,40.764271,-73.977441,250000.0,,1962,10019.0
Chelsea and Clinton,2.0,3.0,40.764642,-73.98486199999998,3500000.0,1650,2019,10019.0
Chelsea and Clinton,2.0,1.0,40.764271,-73.977441,419000.0,950,1962,10019.0
Chelsea and Clinton,1.0,1.0,40.767898,-73.989997,425000.0,,1920,10019.0
Chelsea and Clinton,5.0,4.0,40.7616,-73.978401,46505000.0,6617,2018,10019.0
Chelsea and Clinton,6.0,4.0,40.7672,-73.98069699999998,15980000.0,4500,1937,10019.0
Chelsea and Clinton,6.0,5.0,40.761689,-73.98041500000002,13500000.0,5153,1987,10019.0
Chelsea and Clinton,2.0,2.0,40.766201,-73.978599,1945000.0,1350,1930,10019.0
Chelsea and Clinton,1.0,0.0,40.766649,-73.985162,259000.0,575,,10019.0
Chelsea and Clinton,2.0,2.0,40.764271,-73.977441,699000.0,1250,1962,10019.0
Chelsea and Clinton,3.0,3.0,40.764271,-73.977441,1250000.0,1800,1962,10019.0
Chelsea and Clinton,5.0,5.0,40.762001,-73.980903,13250000.0,4373,2016,10019.0
Chelsea and Clinton,1.0,0.0,40.765428,-73.976894,499000.0,340,1930,10019.0
Chelsea and Clinton,6.0,5.0,40.768199,-73.982299,18750000.0,4050,2004,10019.0
Chelsea and Clinton,2.0,2.0,40.762202,-73.976748,1650000.0,1069,1924,10019.0
Chelsea and Clinton,2.0,2.0,40.763509,-73.979658,999000.0,1200,1923,10019.0
Chelsea and Clinton,1.0,0.0,40.766859,-73.9886,364000.0,,1920,10019.0
Chelsea and Clinton,7.0,6.0,40.76540900000001,-73.982228,23000000.0,8000,2002,10019.0
Chelsea and Clinton,3.0,2.0,40.764642,-73.98486199999998,2495000.0,1345,2019,10019.0
Chelsea and Clinton,4.0,3.0,40.765098,-73.9775,30000000.0,3873,2016,10019.0
Chelsea and Clinton,4.0,3.0,40.765098,-73.9775,27500000.0,4492,2016,10019.0
Chelsea and Clinton,5.0,4.0,40.764499,-73.974502,15000000.0,4283,1907,10019.0
Chelsea and Clinton,1.0,0.0,40.764271,-73.977441,259000.0,575,1962,10019.0
Chelsea and Clinton,2.0,2.0,40.765098,-73.989501,1500000.0,1189,1950,10019.0
Chelsea and Clinton,2.0,2.0,40.776754,-73.975762,2595000.0,1200,1950,10019.0
Chelsea and Clinton,1.0,1.0,40.761945,-73.976957,569999.0,,1939,10019.0
Chelsea and Clinton,4.0,4.0,40.766399,-73.991096,6750000.0,2676,2007,10019.0
Chelsea and Clinton,1.0,0.0,40.764271,-73.977441,310000.0,418114,1962,10019.0
Chelsea and Clinton,4.0,3.0,40.765098,-73.9775,28750000.0,4492,2016,10019.0
Chelsea and Clinton,8.0,6.0,40.765701,-73.977096,11995000.0,5000,1927,10019.0
Chelsea and Clinton,1.0,1.0,40.764271,-73.977441,356000.0,500,1962,10019.0
Chelsea and Clinton,1.0,1.0,40.764271,-73.977441,450000.0,950,1962,10019.0
Chelsea and Clinton,4.0,3.0,40.765098,-73.9775,26500000.0,4183,2016,10019.0
Chelsea and Clinton,2.0,3.0,40.761772,-73.983289,1600000.0,1493,1927,10019.0
Chelsea and Clinton,0.0,0.0,40.764915,-73.975126,2595000.0,1000,1920,10019.0
Chelsea and Clinton,6.0,3.0,40.768199,-73.982299,25750000.0,3500,2004,10019.0
Chelsea and Clinton,1.0,1.0,40.763386,-73.991236,550000.0,,1910,10019.0
Chelsea and Clinton,3.0,2.0,40.764719,-73.979289,2795000.0,1618,1986,10019.0
Chelsea and Clinton,1.0,0.0,40.766055,-73.977935,395000.0,,1940,10019.0
