,Neighborhood,bath,bed,latitude,logitude,price,size,year built,zipcode,Station Name,Route1,Route2,Route3,Route4,Route5,Route6,Route7,Route8,Route9,Route10,Route11,distance to subway,number of subway lines
4165,Lower Manhattan,2.0,2.0,40.705042,-74.008117,1800000.0,1244.0,1987.0,10005,Wall St,2,3,,,,,,,,,,0.17684656775784013,2
4166,Lower Manhattan,2.0,1.0,40.705944,-74.00921600000002,1250000.0,1249.0,1842.0,10005,Wall St,2,3,,,,,,,,,,0.041344264458787805,2
4167,Lower Manhattan,2.0,1.0,40.706531,-74.010587,1399000.0,1080.0,1914.0,10005,Broad St,J,Z,,,,,,,,,,0.040472894142837015,2
4168,Lower Manhattan,1.0,1.0,40.705208,-74.01015699999998,1235000.0,800.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.12319133623588753,2
4169,Lower Manhattan,2.0,2.0,40.705368,-74.010355,1685000.0,1300.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4170,Lower Manhattan,2.0,1.0,40.706395,-74.010912,1665000.0,1467.0,1914.0,10005,Broad St,J,Z,,,,,,,,,,0.029988492185924743,2
4171,Lower Manhattan,2.0,2.0,40.705001,-74.00810200000002,1780000.0,1411.0,1987.0,10005,Wall St,2,3,,,,,,,,,,0.18118407624850247,2
4172,Lower Manhattan,1.0,1.0,40.705368,-74.010355,1075000.0,800.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4173,Lower Manhattan,2.0,2.0,40.705368,-74.010355,1800000.0,1325.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4174,Lower Manhattan,2.0,1.0,40.706531,-74.010587,1899000.0,1579.0,1914.0,10005,Broad St,J,Z,,,,,,,,,,0.040472894142837015,2
4175,Lower Manhattan,1.0,1.0,40.705368,-74.010355,1050000.0,812.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4176,Lower Manhattan,3.0,3.0,40.705001,-74.00810200000002,3295000.0,1914.0,1987.0,10005,Wall St,2,3,,,,,,,,,,0.18118407624850247,2
4177,Lower Manhattan,2.0,1.0,40.705931,-74.009339,1100000.0,1017.0,1836.0,10005,Wall St,2,3,,,,,,,,,,0.03899500999716179,2
4178,Lower Manhattan,1.0,1.0,40.70584,-74.00735,997500.0,800.0,1950.0,10005,Wall St,2,3,,,,,,,,,,0.15928923662592648,2
4179,Lower Manhattan,2.0,1.0,40.706531,-74.010587,2295000.0,2025.0,1914.0,10005,Broad St,J,Z,,,,,,,,,,0.040472894142837015,2
4180,Lower Manhattan,1.0,1.0,40.705368,-74.010355,995000.0,791.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4181,Lower Manhattan,1.0,0.0,40.70764000000001,-74.011779,600000.0,443.0,1904.0,10005,Wall St,4,5,,,,,,,,,,0.007200526199138414,2
4182,Lower Manhattan,1.0,0.0,40.707698,-74.009803,1295000.0,1101.0,1928.0,10005,Broad St,J,Z,,,,,,,,,,0.036594878881836115,2
4183,Lower Manhattan,2.0,1.0,40.705368,-74.010355,1425000.0,1062.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4184,Lower Manhattan,2.0,1.0,40.705368,-74.010355,1625000.0,1076.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4185,Lower Manhattan,2.0,2.0,40.705368,-74.010355,1770000.0,1273.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4186,Lower Manhattan,1.0,1.0,40.705042,-74.008117,1135000.0,762.0,1987.0,10005,Wall St,2,3,,,,,,,,,,0.17684656775784013,2
4187,Lower Manhattan,1.0,1.0,40.707698,-74.009803,1250000.0,991.0,1928.0,10005,Broad St,J,Z,,,,,,,,,,0.036594878881836115,2
4188,Lower Manhattan,1.0,0.0,40.707698,-74.009803,950000.0,1063.0,1928.0,10005,Broad St,J,Z,,,,,,,,,,0.036594878881836115,2
4189,Lower Manhattan,1.0,1.0,40.705042,-74.008117,1195000.0,816.0,1987.0,10005,Wall St,2,3,,,,,,,,,,0.17684656775784013,2
4190,Lower Manhattan,2.0,1.0,40.705042,-74.008117,1398000.0,1133.0,1987.0,10005,Wall St,2,3,,,,,,,,,,0.17684656775784013,2
4191,Lower Manhattan,1.0,1.0,40.705368,-74.010355,1120000.0,791.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4192,Lower Manhattan,2.0,1.0,40.706531,-74.010587,1950000.0,1738.0,1914.0,10005,Broad St,J,Z,,,,,,,,,,0.040472894142837015,2
4193,Lower Manhattan,3.0,2.0,40.705398,-74.010398,2495000.0,1657.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09394579315919704,2
4194,Lower Manhattan,2.0,2.0,40.704877,-74.007231,1580000.0,963.0,2016.0,10005,Wall St,2,3,,,,,,,,,,0.2428034581370145,2
4195,Lower Manhattan,2.0,1.0,40.706531,-74.010587,2075000.0,1809.0,1914.0,10005,Broad St,J,Z,,,,,,,,,,0.040472894142837015,2
4196,Lower Manhattan,2.0,1.0,40.706531,-74.010587,2149000.0,1809.0,1914.0,10005,Broad St,J,Z,,,,,,,,,,0.040472894142837015,2
4197,Lower Manhattan,2.0,0.0,40.705042,-74.008117,1095000.0,886.0,1987.0,10005,Wall St,2,3,,,,,,,,,,0.17684656775784013,2
4198,Lower Manhattan,2.0,1.0,40.706531,-74.010587,1675000.0,1397.0,1914.0,10005,Broad St,J,Z,,,,,,,,,,0.040472894142837015,2
4199,Lower Manhattan,1.0,1.0,40.705368,-74.010355,1199000.0,800.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4200,Lower Manhattan,1.0,1.0,40.707698,-74.009803,1050000.0,826.0,1928.0,10005,Broad St,J,Z,,,,,,,,,,0.036594878881836115,2
4201,Lower Manhattan,2.0,2.0,40.705042,-74.008117,1750000.0,1080.0,1987.0,10005,Wall St,2,3,,,,,,,,,,0.17684656775784013,2
4202,Lower Manhattan,2.0,2.0,40.707698,-74.009803,2195000.0,1600.0,1928.0,10005,Broad St,J,Z,,,,,,,,,,0.036594878881836115,2
4203,Lower Manhattan,2.0,2.0,40.705368,-74.010355,1785000.0,1300.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4204,Lower Manhattan,2.0,1.0,40.706531,-74.010587,2435000.0,2028.0,1914.0,10005,Broad St,J,Z,,,,,,,,,,0.040472894142837015,2
4205,Lower Manhattan,2.0,2.0,40.705368,-74.010355,1795000.0,1300.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4206,Lower Manhattan,1.0,1.0,40.705368,-74.010355,1195000.0,832.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4207,Lower Manhattan,1.0,1.0,40.705368,-74.010355,1198000.0,800.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4208,Lower Manhattan,1.0,1.0,40.705368,-74.010355,1250000.0,832.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4209,Lower Manhattan,2.0,2.0,40.705368,-74.010355,2280000.0,1300.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4210,Lower Manhattan,2.0,2.0,40.705368,-74.010355,1740000.0,1325.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4211,Lower Manhattan,1.0,1.0,40.705368,-74.010355,1300000.0,832.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4212,Lower Manhattan,2.0,1.0,40.705042,-74.008117,1195000.0,826.0,1987.0,10005,Wall St,2,3,,,,,,,,,,0.17684656775784013,2
4213,Lower Manhattan,1.0,1.0,40.705368,-74.010355,1195000.0,832.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4214,Lower Manhattan,1.0,1.0,40.707698,-74.009803,1440000.0,991.0,1928.0,10005,Broad St,J,Z,,,,,,,,,,0.036594878881836115,2
4215,Lower Manhattan,1.0,0.0,40.707698,-74.009803,1075000.0,1100.0,1928.0,10005,Broad St,J,Z,,,,,,,,,,0.036594878881836115,2
4216,Lower Manhattan,1.0,0.0,40.707698,-74.009803,875000.0,705.0,1928.0,10005,Broad St,J,Z,,,,,,,,,,0.036594878881836115,2
4217,Lower Manhattan,1.0,0.0,40.705368,-74.010355,1150000.0,698.0,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09887133480638374,2
4218,Lower Manhattan,2.0,1.0,40.705398,-74.010398,1625000.0,,2008.0,10005,Broad St,J,Z,,,,,,,,,,0.09394579315919704,2
4219,Lower Manhattan,1.0,0.0,40.70548,-74.00811999999998,735000.0,441.0,1987.0,10005,Wall St,2,3,,,,,,,,,,0.14236470606883886,2
4220,Lower Manhattan,1.0,0.0,40.707698,-74.009803,1295000.0,1225.0,1928.0,10005,Broad St,J,Z,,,,,,,,,,0.036594878881836115,2
4221,Lower Manhattan,5.0,5.0,40.7098,-74.012298,8750000.0,7175.0,1913.0,10006,Cortlandt St,R,,,,,,,,,,,0.10288151314117984,1
4222,Lower Manhattan,2.0,2.0,40.707867,-74.013813,1590000.0,1213.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03386034598909817,1
4223,Lower Manhattan,1.0,1.0,40.708999,-74.013397,899000.0,700.0,1903.0,10006,Rector St,1,,,,,,,,,,,0.09118867718258307,1
4224,Lower Manhattan,4.0,4.0,40.709098,-74.013702,8900000.0,2046.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.10135974171061107,1
4225,Lower Manhattan,1.0,0.0,40.707867,-74.013813,695000.0,600.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03386034598909817,1
4226,Lower Manhattan,1.0,0.0,40.707698,-74.014999,635000.0,305.0,2016.0,10006,Rector St,1,,,,,,,,,,,0.0977399374443524,1
4227,Lower Manhattan,1.0,0.0,40.709219,-74.01375300000002,780000.0,465.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4228,Lower Manhattan,2.0,2.0,40.709219,-74.01375300000002,7995000.0,1175.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4229,Lower Manhattan,2.0,3.0,40.708308,-74.01495200000002,2698000.0,2170.0,1920.0,10006,Rector St,1,,,,,,,,,,,0.11620818080283225,1
4230,Lower Manhattan,4.0,3.0,40.707763,-74.014992,4800000.0,2309.0,2016.0,10006,Rector St,1,,,,,,,,,,,0.09852445266372664,1
4231,Lower Manhattan,1.0,1.0,40.707867,-74.013813,648000.0,608.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03386034598909817,1
4232,Lower Manhattan,1.0,1.0,40.709007,-74.01339899999998,749000.0,568.0,1903.0,10006,Rector St,1,,,,,,,,,,,0.09203685589402802,1
4233,Lower Manhattan,1.0,1.0,40.707867,-74.013813,939000.0,661.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03386034598909817,1
4234,Lower Manhattan,1.0,1.0,40.709219,-74.01375300000002,1050000.0,647.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4235,Lower Manhattan,1.0,1.0,40.707867,-74.013813,999000.0,746.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03386034598909817,1
4236,Lower Manhattan,1.0,1.0,40.709007,-74.01339899999998,750000.0,541.0,1903.0,10006,Rector St,1,,,,,,,,,,,0.09203685589402802,1
4237,Lower Manhattan,1.0,1.0,40.709219,-74.01375300000002,1150000.0,667.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4238,Lower Manhattan,1.0,0.0,40.707867,-74.013813,645000.0,627.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03386034598909817,1
4239,Lower Manhattan,1.0,1.0,40.709219,-74.01375300000002,1445000.0,799.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4240,Lower Manhattan,1.0,1.0,40.709219,-74.01375300000002,1150000.0,606.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4241,Lower Manhattan,1.0,1.0,40.707867,-74.013813,999000.0,684.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03386034598909817,1
4242,Lower Manhattan,2.0,2.0,40.709219,-74.01375300000002,2195000.0,1175.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4243,Lower Manhattan,1.0,1.0,40.709219,-74.01375300000002,1190000.0,606.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4244,Lower Manhattan,1.0,0.0,40.707867,-74.013813,725000.0,718.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03386034598909817,1
4245,Lower Manhattan,2.5,2.0,40.707763,-74.014992,4200000.0,1513.0,2016.0,10006,Rector St,1,,,,,,,,,,,0.09852445266372664,1
4246,Lower Manhattan,2.0,2.0,40.709219,-74.01375300000002,3500000.0,1175.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4247,Lower Manhattan,1.0,1.0,40.709219,-74.01375300000002,1400000.0,732.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4248,Lower Manhattan,2.0,2.0,40.707763,-74.014992,3149000.0,1258.0,2016.0,10006,Rector St,1,,,,,,,,,,,0.09852445266372664,1
4249,Lower Manhattan,1.0,1.0,40.707763,-74.014992,1850000.0,1080.0,2016.0,10006,Rector St,1,,,,,,,,,,,0.09852445266372664,1
4250,Lower Manhattan,2.0,2.0,40.709219,-74.01375300000002,2898000.0,1175.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4251,Lower Manhattan,1.0,0.0,40.707823,-74.013711,670000.0,654.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03118773651806428,1
4252,Lower Manhattan,1.0,1.0,40.709219,-74.01375300000002,1170000.0,606.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4253,Lower Manhattan,2.0,1.0,40.707763,-74.014992,3200000.0,1258.0,2016.0,10006,Rector St,1,,,,,,,,,,,0.09852445266372664,1
4254,Lower Manhattan,1.0,1.0,40.709219,-74.01375300000002,1150000.0,606.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4255,Lower Manhattan,1.0,1.0,40.707763,-74.014992,1990000.0,1080.0,2016.0,10006,Rector St,1,,,,,,,,,,,0.09852445266372664,1
4256,Lower Manhattan,1.0,1.0,40.709219,-74.01375300000002,1250000.0,606.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4257,Lower Manhattan,1.0,1.0,40.709219,-74.01375300000002,1464000.0,732.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4258,Lower Manhattan,1.0,0.0,40.707698,-74.014999,1225000.0,560.0,2016.0,10006,Rector St,1,,,,,,,,,,,0.0977399374443524,1
4259,Lower Manhattan,1.0,0.0,40.707867,-74.013813,699000.0,577.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03386034598909817,1
4260,Lower Manhattan,1.0,1.0,40.707867,-74.013813,1100000.0,816.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03386034598909817,1
4261,Lower Manhattan,1.0,0.0,40.707867,-74.013813,770000.0,605.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03386034598909817,1
4262,Lower Manhattan,2.0,2.0,40.709219,-74.01375300000002,2850000.0,1175.0,2007.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4263,Lower Manhattan,1.0,1.0,40.709219,-74.01375300000002,1180000.0,606.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4264,Lower Manhattan,1.0,0.0,40.707867,-74.013813,710000.0,444.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03386034598909817,1
4265,Lower Manhattan,2.5,2.0,40.707763,-74.014992,3249000.0,1662.0,2016.0,10006,Rector St,1,,,,,,,,,,,0.09852445266372664,1
4266,Lower Manhattan,1.0,1.0,40.707867,-74.013813,1150000.0,782.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03386034598909817,1
4267,Lower Manhattan,1.0,1.0,40.709219,-74.01375300000002,1750500.0,799.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4268,Lower Manhattan,2.0,2.0,40.709219,-74.01375300000002,2380000.0,1152.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4269,Lower Manhattan,1.0,0.0,40.707867,-74.013813,895000.0,650.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03386034598909817,1
4270,Lower Manhattan,1.0,0.0,40.707867,-74.013813,1025000.0,820.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03386034598909817,1
4271,Lower Manhattan,1.0,0.0,40.707867,-74.013813,735000.0,621.0,1929.0,10006,Rector St,1,,,,,,,,,,,0.03386034598909817,1
4272,Lower Manhattan,1.0,1.0,40.709219,-74.01375300000002,1898000.0,799.0,2010.0,10006,Rector St,1,,,,,,,,,,,0.11521352680750048,1
4273,Lower Manhattan,8.5,5.0,40.715198,-74.012496,40000000.0,7488.0,2018.0,10007,Chambers St,1,2,3,,,,,,,,,0.2579226064613123,3
4274,Lower Manhattan,3.0,3.0,40.714199,-74.007499,3498000.0,2681.0,2008.0,10007,Chambers St,A,C,E,2,3,,,,,,,0.07231465864218202,5
4275,Lower Manhattan,7.0,5.0,40.712775,-74.009033,29500000.0,5937.0,2016.0,10007,World Trade Center,A,C,E,2,3,,,,,,,0.03408144425491173,5
4276,Lower Manhattan,10.0,6.0,40.714801,-74.010597,19000000.0,14000.0,1858.0,10007,Chambers St,1,2,3,,,,,,,,,0.1200352498092088,3
4277,Lower Manhattan,5.0,3.0,40.712775,-74.009033,30000000.0,4538.0,2016.0,10007,World Trade Center,A,C,E,2,3,,,,,,,0.03408144425491173,5
4278,Lower Manhattan,1.0,1.0,40.715369,-74.00699300000002,825000.0,17056.0,1860.0,10007,Chambers St,A,C,E,2,3,,,,,,,0.07556761801158206,5
4279,Lower Manhattan,3.0,3.0,40.716037,-74.00989,5950000.0,3080.0,1920.0,10007,Chambers St,1,2,3,,,,,,,,,0.05799765001792779,3
4280,Lower Manhattan,5.0,4.0,40.712775,-74.009033,23000000.0,3951.0,2016.0,10007,World Trade Center,A,C,E,2,3,,,,,,,0.03408144425491173,5
4281,Lower Manhattan,3.0,3.0,40.715585,-74.01143499999998,3950000.0,2070.0,2006.0,10007,Chambers St,1,2,3,,,,,,,,,0.16777921112636374,3
4282,Lower Manhattan,4.0,4.0,40.714401,-74.008903,8995000.0,3300.0,1910.0,10007,Chambers St,A,C,E,2,3,,,,,,,0.028611411809257605,5
4283,Lower Manhattan,4.0,4.0,40.714439,-74.01061899999998,8995000.0,4002.0,2001.0,10007,Chambers St,1,2,3,,,,,,,,,0.14881451237082285,3
4284,Lower Manhattan,2.0,3.0,40.714401,-74.008903,4700000.0,2058.0,1910.0,10007,Chambers St,A,C,E,2,3,,,,,,,0.028611411809257605,5
4285,Lower Manhattan,3.0,3.0,40.714801,-74.008903,8750000.0,4117.0,1915.0,10007,Chambers St,A,C,E,2,3,,,,,,,0.04951219718005916,5
4286,Lower Manhattan,1.0,2.0,40.714269,-74.006855,1695000.0,1085.0,1930.0,10007,City Hall,R,,,,,,,,,,,0.08423311209041398,1
4287,Lower Manhattan,3.0,3.0,40.715575,-74.009845,4800000.0,1926.0,1915.0,10007,Chambers St,1,2,3,,,,,,,,,0.03545615436910665,3
4288,Lower Manhattan,4.5,3.0,40.715198,-74.012496,9880000.0,2998.0,2018.0,10007,Chambers St,1,2,3,,,,,,,,,0.2579226064613123,3
4289,Lower Manhattan,3.0,2.0,40.715585,-74.01143499999998,3250000.0,1473.0,2006.0,10007,Chambers St,1,2,3,,,,,,,,,0.16777921112636374,3
4290,Lower Manhattan,2.5,2.0,40.715198,-74.012496,4000000.0,1593.0,2018.0,10007,Chambers St,1,2,3,,,,,,,,,0.2579226064613123,3
4291,Lower Manhattan,2.0,2.0,40.715301,-74.008003,2450000.0,1239.0,1915.0,10007,Chambers St,A,C,E,2,3,,,,,,,0.02249234612678686,5
4292,Lower Manhattan,4.0,4.0,40.714401,-74.008903,8995000.0,3300.0,1910.0,10007,Chambers St,A,C,E,2,3,,,,,,,0.028611411809257605,5
4293,Lower Manhattan,2.0,2.0,40.715099,-74.010902,1650000.0,1026.0,1987.0,10007,Chambers St,1,2,3,,,,,,,,,0.12800726075284455,3
4294,Lower Manhattan,4.0,2.0,40.712799,-74.009002,5675000.0,2044.0,2016.0,10007,World Trade Center,A,C,E,2,3,,,,,,,0.03337613343148688,5
4295,Lower Manhattan,3.0,4.0,40.714269,-74.006855,4695000.0,3525.0,1930.0,10007,City Hall,R,,,,,,,,,,,0.08423311209041398,1
4296,Lower Manhattan,1.0,0.0,40.715801,-74.010696,675000.0,464.0,1987.0,10007,Chambers St,1,2,3,,,,,,,,,0.11084923768137818,3
4297,Lower Manhattan,2.0,2.0,40.715609,-74.009919,2495000.0,1582.0,1915.0,10007,Chambers St,1,2,3,,,,,,,,,0.04219045315012412,3
4298,Lower Manhattan,3.0,3.0,40.715599,-74.010597,4525000.0,2378.0,1920.0,10007,Chambers St,1,2,3,,,,,,,,,0.09794585261554208,3
4299,Lower Manhattan,5.0,4.0,40.7154,-74.00679699999998,7500000.0,3839.0,1915.0,10007,Chambers St,A,C,E,2,3,,,,,,,0.09144114168660863,5
4300,Lower Manhattan,2.0,2.0,40.714102,-74.007249,3200000.0,2157.0,1860.0,10007,City Hall,R,,,,,,,,,,,0.0796129569224016,1
4301,Lower Manhattan,3.0,3.0,40.714,-74.005096,4500000.0,2236.0,1910.0,10007,Brooklyn Bridge-City Hall,J,Z,4,5,6,,,,,,,0.10536871129795032,5
4302,Lower Manhattan,5.0,4.0,40.714099,-74.012702,5400000.0,2502.0,1927.0,10007,World Trade Center,A,C,E,2,3,,,,,,,0.283735024024724,5
4303,Lower Manhattan,3.0,2.0,40.715585,-74.01143499999998,3995000.0,1762.0,2006.0,10007,Chambers St,1,2,3,,,,,,,,,0.16777921112636374,3
4304,Lower Manhattan,1.0,1.0,40.713941,-74.006971,1050000.0,755.0,1915.0,10007,City Hall,R,,,,,,,,,,,0.052099714212529284,1
4305,Lower Manhattan,4.0,3.0,40.712775,-74.009033,5995000.0,2219.0,2016.0,10007,World Trade Center,A,C,E,2,3,,,,,,,0.03408144425491173,5
4306,Lower Manhattan,2.0,1.0,40.714,-74.005096,1690000.0,968.0,1910.0,10007,Brooklyn Bridge-City Hall,J,Z,4,5,6,,,,,,,0.10536871129795032,5
4307,Lower Manhattan,4.0,4.0,40.714099,-74.007499,5495000.0,3752.0,2016.0,10007,Chambers St,A,C,E,2,3,,,,,,,0.07318151193027791,5
4308,Lower Manhattan,3.0,2.0,40.716857,-74.012522,2599000.0,1280.0,2005.0,10007,Chambers St,1,2,3,,,,,,,,,0.2966496933234248,3
4309,Lower Manhattan,1.0,1.0,40.715099,-74.010902,999000.0,709.0,1987.0,10007,Chambers St,1,2,3,,,,,,,,,0.12800726075284455,3
4310,Lower Manhattan,2.0,0.0,40.714199,-74.007698,4200000.0,5000.0,1920,10007,Chambers St,A,C,E,2,3,,,,,,,0.0555424233177997,5
4311,Lower Manhattan,3.0,3.0,40.715,-74.0093,7900000.0,4157.0,1915,10007,Chambers St,1,2,3,,,,,,,,,0.03952532497433939,3
4312,Lower Manhattan,3.0,2.0,40.714,-74.005096,2825000.0,1750.0,1910,10007,Brooklyn Bridge-City Hall,J,Z,4,5,6,,,,,,,0.10536871129795032,5
4313,Lower Manhattan,5.0,4.0,40.715198,-74.012496,7700000.0,2685.0,2018,10007,Chambers St,1,2,3,,,,,,,,,0.2579226064613123,3
4314,Lower Manhattan,2.0,2.0,40.715369,-74.00699300000002,2250000.0,17056.0,1860,10007,Chambers St,A,C,E,2,3,,,,,,,0.07556761801158206,5
4315,Lower Manhattan,7.5,4.0,40.715198,-74.012496,14950000.0,3330.0,2018,10007,Chambers St,1,2,3,,,,,,,,,0.2579226064613123,3
4316,Lower Manhattan,2.0,2.0,40.71657800000001,-74.012392,2500000.0,1260.0,2005,10007,Chambers St,1,2,3,,,,,,,,,0.27468343791676864,3
4317,Lower Manhattan,2.0,2.0,40.714298,-74.007003,2250000.0,1640.0,1930,10007,City Hall,R,,,,,,,,,,,0.09016568002393896,1
4318,Lower Manhattan,4.0,4.0,40.714,-74.005096,7295000.0,3574.0,1910,10007,Brooklyn Bridge-City Hall,J,Z,4,5,6,,,,,,,0.10536871129795032,5
4319,Lower Manhattan,1.0,1.0,40.715173,-74.010921,1125000.0,733.0,1987,10007,Chambers St,1,2,3,,,,,,,,,0.12734172867863047,3
4320,Lower Manhattan,3.0,3.0,40.714,-74.005096,3725000.0,2256.0,1910,10007,Brooklyn Bridge-City Hall,J,Z,4,5,6,,,,,,,0.10536871129795032,5
4321,Lower Manhattan,1.0,1.0,40.71657800000001,-74.012392,1480000.0,750.0,2005,10007,Chambers St,1,2,3,,,,,,,,,0.27468343791676864,3
4322,Lower Manhattan,3.5,3.0,40.715198,-74.012496,6300000.0,2217.0,2018,10007,Chambers St,1,2,3,,,,,,,,,0.2579226064613123,3
4323,Lower Manhattan,4.0,4.0,40.714099,-74.012702,5995000.0,2870.0,1927,10007,World Trade Center,A,C,E,2,3,,,,,,,0.283735024024724,5
4324,Lower Manhattan,2.0,3.0,40.713677,-74.007323,2898000.0,2000.0,1900,10007,City Hall,R,,,,,,,,,,,0.05444117409737395,1
4325,Lower Manhattan,4.0,3.0,40.712501,-74.008399,8995000.0,3282.0,1913,10007,Park Place,A,C,E,1,2,3,,,,,,0.05828321198030585,6
4326,Lower Manhattan,5.0,4.0,40.7154,-74.00679699999998,7925000.0,3953.0,1915,10007,Chambers St,A,C,E,2,3,,,,,,,0.09144114168660863,5
4327,Lower Manhattan,3.5,3.0,40.715198,-74.012496,7450000.0,2280.0,2018,10007,Chambers St,1,2,3,,,,,,,,,0.2579226064613123,3
4328,Lower Manhattan,2.5,2.0,40.715198,-74.012496,4900000.0,1666.0,2018,10007,Chambers St,1,2,3,,,,,,,,,0.2579226064613123,3
4329,Lower Manhattan,3.0,2.0,40.7145,-74.009201,3250000.0,1859.0,1900,10007,Chambers St,A,C,E,2,3,,,,,,,0.05600539561778036,5
4330,Lower Manhattan,4.0,4.0,40.714099,-74.012702,6550000.0,2975.0,1927,10007,World Trade Center,A,C,E,2,3,,,,,,,0.283735024024724,5
4331,Lower Manhattan,1.0,0.0,40.712775,-74.009033,1125000.0,501.0,2016,10007,World Trade Center,A,C,E,2,3,,,,,,,0.03408144425491173,5
4332,Lower Manhattan,4.0,3.0,40.714,-74.005096,4995000.0,2975.0,1910,10007,Brooklyn Bridge-City Hall,J,Z,4,5,6,,,,,,,0.10536871129795032,5
4333,Lower Manhattan,4.0,3.0,40.714099,-74.012702,7200000.0,2970.0,1927,10007,World Trade Center,A,C,E,2,3,,,,,,,0.283735024024724,5
4334,Lower Manhattan,4.0,3.0,40.712775,-74.009033,6850000.0,2213.0,2016,10007,World Trade Center,A,C,E,2,3,,,,,,,0.03408144425491173,5
4335,Lower Manhattan,3.5,3.0,40.712775,-74.009033,7200000.0,2213.0,2016,10007,World Trade Center,A,C,E,2,3,,,,,,,0.03408144425491173,5
4336,Lower Manhattan,3.0,3.0,40.714268,-74.008752,4550000.0,2366.0,1931,10007,Chambers St,A,C,E,2,3,,,,,,,0.015017607464425322,5
4337,Lower Manhattan,3.0,3.0,40.712775,-74.009033,6500000.0,1815.0,2016,10007,World Trade Center,A,C,E,2,3,,,,,,,0.03408144425491173,5
